number,sharpe_ratio,calmar_ratio,total_return,datetime_start,datetime_complete,duration,params_bb_middlelines,params_bb_multiply,params_bb_timeperiod,params_channel_middlelines,params_channel_multiply,params_channel_timeperiod,params_fastk_period,params_lower_KDJ,params_slowd_matype,params_slowd_period,params_slowk_matype,params_slowk_period,params_upper_KDJ,system_attrs_nsga2:generation,state
610,0.575229533692045,0.31149744517866945,0.7844113072802059,2023-11-29 20:41:40.467443,2023-11-29 20:41:40.734036,0 days 00:00:00.266593,2,1.2133799465018065,22,SMA,1.4219454540065912,22,16,11,0,4,1,5,71,10,COMPLETE
611,0.4770809813090534,0.4867547786078268,0.12102679959369951,2023-11-29 20:41:40.735032,2023-11-29 20:41:40.985522,0 days 00:00:00.250490,1,1.921125771932915,22,WMA,1.4219454540065912,16,13,22,2,4,1,4,76,10,COMPLETE
612,0.912878647393509,1.123873014513319,0.2970908801760903,2023-11-29 20:41:40.987485,2023-11-29 20:41:41.236529,0 days 00:00:00.249044,1,1.921125771932915,22,WMA,1.3619042648364459,52,16,18,0,3,1,4,76,10,COMPLETE
613,0.6017230821140374,0.6455766448623087,0.14976627738001327,2023-11-29 20:41:41.237526,2023-11-29 20:41:41.490045,0 days 00:00:00.252519,0,2.0917064151535567,22,WMA,1.4219454540065912,52,16,18,0,5,2,3,76,10,COMPLETE
614,0.9674092395566466,1.0107810271974629,1.743544494537465,2023-11-29 20:41:41.491010,2023-11-29 20:41:41.759729,0 days 00:00:00.268719,1,1.921125771932915,18,EMA,2.770570069085377,52,16,22,0,5,1,4,89,10,COMPLETE
615,0.6978270247487854,1.528720637460014,0.7991597054444801,2023-11-29 20:41:41.760726,2023-11-29 20:41:42.014308,0 days 00:00:00.253582,2,2.3313187723219206,22,EMA,2.770570069085377,52,7,17,0,4,1,3,73,10,COMPLETE
616,0.831736304814772,0.7051185301293336,0.2690612701368869,2023-11-29 20:41:42.015308,2023-11-29 20:41:42.267547,0 days 00:00:00.252239,0,1.921125771932915,22,WMA,1.4219454540065912,52,16,22,2,5,1,4,73,10,COMPLETE
617,0.38920760961734513,0.21705123873490909,0.37477782639620555,2023-11-29 20:41:42.268510,2023-11-29 20:41:42.526134,0 days 00:00:00.257624,1,2.1585932654494036,22,WMA,2.6853282202082984,52,14,30,0,3,1,3,73,10,COMPLETE
618,0.5310033936576148,4.533557257351411,0.5123503174642804,2023-11-29 20:41:42.527138,2023-11-29 20:41:42.795052,0 days 00:00:00.267914,2,2.3313187723219206,17,EMA,1.9937396873671722,43,7,17,2,4,2,3,83,10,COMPLETE
619,0.552058996906275,0.4954569386550119,0.5948666167584755,2023-11-29 20:41:42.796053,2023-11-29 20:41:43.049888,0 days 00:00:00.253835,1,2.650856465541163,22,WMA,2.5551208924133264,52,7,19,1,5,1,3,76,10,COMPLETE
620,-0.7136567321322751,-0.1773031817180405,-0.11080180657982495,2023-11-29 20:41:43.050886,2023-11-29 20:41:43.322120,0 days 00:00:00.271234,2,1.921125771932915,17,WMA,1.4219454540065912,43,14,15,1,5,1,4,73,10,COMPLETE
621,0.5310033936576148,4.533557257351411,0.5123503174642804,2023-11-29 20:41:43.323117,2023-11-29 20:41:43.592509,0 days 00:00:00.269392,2,2.951718010125258,17,EMA,2.6252297212840032,57,7,15,0,5,2,3,76,10,COMPLETE
622,1.390197525585281,1.9976902777762298,0.8029405382192268,2023-11-29 20:41:43.593545,2023-11-29 20:41:43.840430,0 days 00:00:00.246885,0,1.921125771932915,22,EMA,1.4219454540065912,16,14,24,2,4,1,4,83,10,COMPLETE
623,0.7959808941180623,1.179877224682679,1.0503263292585963,2023-11-29 20:41:43.842427,2023-11-29 20:41:44.095498,0 days 00:00:00.253071,1,2.3313187723219206,24,WMA,2.6853282202082984,43,7,18,0,3,1,3,83,10,COMPLETE
624,0.539573668560182,0.7456179401871673,0.5360457429595974,2023-11-29 20:41:44.097496,2023-11-29 20:41:44.349496,0 days 00:00:00.252000,2,2.3313187723219206,24,EMA,2.389029066539946,52,7,17,0,4,2,3,73,10,COMPLETE
625,0.8861578515998181,1.5584472651516301,1.292901215909288,2023-11-29 20:41:44.350494,2023-11-29 20:41:44.597124,0 days 00:00:00.246630,0,2.3313187723219206,24,EMA,2.6853282202082984,43,7,15,2,3,1,3,77,10,COMPLETE
626,0.5197238803970478,2.7787987032037047,0.4983879584361199,2023-11-29 20:41:44.599122,2023-11-29 20:41:44.866363,0 days 00:00:00.267241,2,2.951718010125258,24,EMA,2.770570069085377,52,13,30,2,5,0,3,76,10,COMPLETE
627,0.8389785723754659,0.8488808448511155,1.2835646145561928,2023-11-29 20:41:44.867358,2023-11-29 20:41:45.130365,0 days 00:00:00.263007,1,1.921125771932915,22,EMA,2.6645735473248227,52,7,18,2,3,1,3,76,10,COMPLETE
628,0.22620251248284035,0.18095077689811237,0.042349861104490995,2023-11-29 20:41:45.131351,2023-11-29 20:41:45.380451,0 days 00:00:00.249100,1,1.921125771932915,22,EMA,1.4219454540065912,52,14,17,2,5,1,3,76,10,COMPLETE
629,0.9249344496789051,1.2217983758413578,0.3012885852899292,2023-11-29 20:41:45.381488,2023-11-29 20:41:45.632900,0 days 00:00:00.251412,0,1.921125771932915,22,WMA,1.4219454540065912,52,18,17,1,5,1,3,76,10,COMPLETE
630,0.5310033936576148,4.533557257351411,0.5123503174642804,2023-11-29 20:41:45.633868,2023-11-29 20:41:45.885356,0 days 00:00:00.251488,2,2.951718010125258,22,EMA,2.770570069085377,52,7,24,0,5,1,3,72,10,COMPLETE
631,0.929292469050659,1.1190150759328545,1.606878686821168,2023-11-29 20:41:45.887320,2023-11-29 20:41:46.158239,0 days 00:00:00.270919,0,2.0917064151535567,24,WMA,2.689218582215011,52,12,24,0,4,2,3,77,10,COMPLETE
632,-0.09200871661447964,-0.09844870949812964,-0.33827518623055697,2023-11-29 20:41:46.159236,2023-11-29 20:41:46.425369,0 days 00:00:00.266133,0,1.921125771932915,17,EMA,2.770570069085377,16,13,22,2,5,1,4,73,10,COMPLETE
633,,,,2023-11-29 20:41:46.426326,2023-11-29 20:41:46.676847,0 days 00:00:00.250521,0,2.951718010125258,22,EMA,1.4219454540065912,52,7,17,0,5,2,3,76,10,FAIL
634,0.7399031520812713,0.30472663034009223,0.6904833870773885,2023-11-29 20:41:46.678808,2023-11-29 20:41:46.935829,0 days 00:00:00.257021,0,2.3313187723219206,24,WMA,2.5551208924133264,43,19,27,1,4,1,4,76,10,COMPLETE
635,,,,2023-11-29 20:41:46.936791,2023-11-29 20:41:47.190377,0 days 00:00:00.253586,1,2.650856465541163,50,EMA,2.389029066539946,52,16,19,0,4,2,4,76,10,FAIL
636,0.6106843265993607,0.5346050347450133,0.7874309602845357,2023-11-29 20:41:47.193338,2023-11-29 20:41:47.462691,0 days 00:00:00.269353,2,1.921125771932915,24,SMA,2.5551208924133264,27,6,19,2,4,2,4,70,10,COMPLETE
637,0.13149039738008206,0.046824503818953166,0.03108886237446583,2023-11-29 20:41:47.463689,2023-11-29 20:41:47.723745,0 days 00:00:00.260056,0,2.2294970355998927,40,WMA,2.5551208924133264,52,7,17,1,3,1,3,73,10,COMPLETE
638,0.5325524315094221,4.558582305058052,0.51567416431585,2023-11-29 20:41:47.724743,2023-11-29 20:41:47.985926,0 days 00:00:00.261183,1,2.951718010125258,22,EMA,2.303416665946659,51,10,25,2,5,2,3,90,10,COMPLETE
639,0.3505382283503625,0.17038633684412352,0.3407960895412225,2023-11-29 20:41:47.986962,2023-11-29 20:41:48.255853,0 days 00:00:00.268891,1,2.1585932654494036,22,EMA,2.6853282202082984,22,7,24,0,4,1,4,77,10,COMPLETE
640,0.5313713169762792,4.401251894418724,0.5140122408900649,2023-11-29 20:41:48.256843,2023-11-29 20:41:48.504918,0 days 00:00:00.248075,0,2.951718010125258,17,EMA,2.770570069085377,52,13,30,0,5,0,3,76,10,COMPLETE
641,0.8849844175215194,0.7466435348501224,1.523158465722201,2023-11-29 20:41:48.505945,2023-11-29 20:41:48.783911,0 days 00:00:00.277966,2,2.1585932654494036,22,WMA,2.6853282202082984,52,20,24,0,3,0,3,83,10,COMPLETE
642,0.5412481893922483,0.3208013598909002,0.6026512145123886,2023-11-29 20:41:48.785402,2023-11-29 20:41:49.035202,0 days 00:00:00.249800,2,2.158400724202918,22,WMA,2.5551208924133264,52,7,17,1,4,1,3,73,10,COMPLETE
643,,,,2023-11-29 20:41:49.036167,2023-11-29 20:41:49.305629,0 days 00:00:00.269462,0,2.724122348445352,22,EMA,1.4219454540065912,22,7,17,0,4,1,4,83,10,FAIL
644,1.1711729705947573,1.6934684799170268,0.6113349045946656,2023-11-29 20:41:49.307593,2023-11-29 20:41:49.568671,0 days 00:00:00.261078,1,1.921125771932915,22,WMA,1.4219454540065912,43,14,15,1,5,2,3,87,10,COMPLETE
645,-0.3598471031771215,-0.18893236695466464,-0.03079108581960412,2023-11-29 20:41:49.569668,2023-11-29 20:41:49.821064,0 days 00:00:00.251396,1,1.921125771932915,18,EMA,1.4219454540065912,52,7,18,0,5,1,3,89,10,COMPLETE
646,-0.09848955135810196,-0.08492260842062133,-0.2785379796146276,2023-11-29 20:41:49.822066,2023-11-29 20:41:50.104767,0 days 00:00:00.282701,0,1.921125771932915,22,WMA,2.5551208924133264,16,14,17,1,4,1,3,73,10,COMPLETE
647,1.0424780092132275,0.8751744899478264,0.5399251711265627,2023-11-29 20:41:50.105801,2023-11-29 20:41:50.361040,0 days 00:00:00.255239,1,1.921125771932915,24,EMA,1.4219454540065912,22,7,17,2,4,1,4,73,10,COMPLETE
648,0.4430608673785991,0.7682040821573237,0.4006772635116755,2023-11-29 20:41:50.362069,2023-11-29 20:41:50.610402,0 days 00:00:00.248333,0,2.951718010125258,27,EMA,2.770570069085377,49,7,17,2,5,2,3,76,10,COMPLETE
649,0.7876936954283438,3.0322670033123487,0.9626831405949335,2023-11-29 20:41:50.611402,2023-11-29 20:41:50.869753,0 days 00:00:00.258351,1,1.921125771932915,22,WMA,1.4219454540065912,52,16,22,0,3,1,4,76,10,COMPLETE
650,-0.39871317278783097,-0.16703619774395423,-0.1257447772969786,2023-11-29 20:41:50.870752,2023-11-29 20:41:51.129760,0 days 00:00:00.259008,2,2.3313187723219206,17,SMA,2.770570069085377,44,16,19,1,4,2,4,76,10,COMPLETE
651,0.5325524315094221,4.558582305058052,0.51567416431585,2023-11-29 20:41:51.130726,2023-11-29 20:41:51.404194,0 days 00:00:00.273468,2,2.951718010125258,22,EMA,2.5551208924133264,43,10,25,2,5,2,3,77,10,COMPLETE
652,1.4493552135164989,2.9446754375628563,0.9928623408599978,2023-11-29 20:41:51.405191,2023-11-29 20:41:51.661227,0 days 00:00:00.256036,1,1.921125771932915,22,EMA,1.4219454540065912,22,7,12,0,4,1,4,84,10,COMPLETE
653,,,,2023-11-29 20:41:51.662226,2023-11-29 20:41:51.959079,0 days 00:00:00.296853,0,2.724122348445352,17,EMA,1.583240413618315,52,7,10,2,5,1,5,71,11,FAIL
654,0.5251011528442409,3.2963458160575434,0.5056365870687253,2023-11-29 20:41:51.961041,2023-11-29 20:41:52.243307,0 days 00:00:00.282266,2,2.951718010125258,22,EMA,2.4261122990446102,51,10,25,0,5,1,4,76,11,COMPLETE
655,-0.260016066531427,-0.09956142390820452,-0.05666995400632985,2023-11-29 20:41:52.244321,2023-11-29 20:41:52.506703,0 days 00:00:00.262382,1,1.921125771932915,22,WMA,1.4219454540065912,13,7,24,0,5,1,3,76,11,COMPLETE
656,0.7833759973544648,0.8728071503271643,1.1659952660296529,2023-11-29 20:41:52.508705,2023-11-29 20:41:52.787463,0 days 00:00:00.278758,1,1.921125771932915,22,SMA,2.770570069085377,52,16,17,1,5,2,3,72,11,COMPLETE
657,0.39349695536963764,0.4520665058266493,0.34484995687976605,2023-11-29 20:41:52.789425,2023-11-29 20:41:53.052555,0 days 00:00:00.263130,0,2.951718010125258,17,EMA,2.770570069085377,43,13,30,0,5,2,3,76,11,COMPLETE
658,0.44505147339950346,0.20300065644798182,0.13454178436681488,2023-11-29 20:41:53.053550,2023-11-29 20:41:53.305032,0 days 00:00:00.251482,2,1.921125771932915,17,EMA,1.4219454540065912,43,16,17,0,4,1,3,86,11,COMPLETE
659,0.7603582826360835,1.7697853766256362,0.9236207234507313,2023-11-29 20:41:53.306073,2023-11-29 20:41:53.568943,0 days 00:00:00.262870,2,2.1744171737262636,22,EMA,2.770570069085377,52,7,24,0,5,2,3,90,11,COMPLETE
660,0.9549585216507191,2.0005002950531585,1.5742732948274942,2023-11-29 20:41:53.569941,2023-11-29 20:41:53.826461,0 days 00:00:00.256520,1,1.921125771932915,22,SMA,2.8444663661310803,57,13,24,0,4,2,4,84,11,COMPLETE
661,1.1130253358893656,1.1683562283421156,0.5474427140673316,2023-11-29 20:41:53.828424,2023-11-29 20:41:54.098619,0 days 00:00:00.270195,1,1.921125771932915,22,EMA,1.4219454540065912,22,14,24,2,4,2,4,83,11,COMPLETE
662,0.518740912656459,0.23590709480035604,0.19843195665463229,2023-11-29 20:41:54.099652,2023-11-29 20:41:54.358238,0 days 00:00:00.258586,2,2.3313187723219206,22,EMA,2.5551208924133264,43,16,11,0,4,1,4,86,11,COMPLETE
663,0.4378423220148522,0.18626264859592756,0.15886319102048432,2023-11-29 20:41:54.359497,2023-11-29 20:41:54.608491,0 days 00:00:00.248994,1,1.921125771932915,22,WMA,1.4219454540065912,22,14,12,0,5,1,3,87,11,COMPLETE
664,0.491204332303257,0.8080846725348526,0.47682855385771744,2023-11-29 20:41:54.609486,2023-11-29 20:41:54.859483,0 days 00:00:00.249997,0,2.2294970355998927,17,SMA,2.6252297212840032,52,7,15,0,3,2,3,72,11,COMPLETE
665,0.18189487319452466,0.032547683661033035,0.08730333161413284,2023-11-29 20:41:54.860480,2023-11-29 20:41:55.124969,0 days 00:00:00.264489,2,1.921125771932915,21,WMA,2.8712708433722685,22,14,30,2,5,1,3,90,11,COMPLETE
666,-0.6492993140230361,-0.19626105568839577,-0.07386867180177333,2023-11-29 20:41:55.126931,2023-11-29 20:41:55.387873,0 days 00:00:00.260942,1,2.951718010125258,22,EMA,1.4219454540065912,22,7,12,0,4,1,3,84,11,COMPLETE
667,0.9605946399025023,0.9590227550449665,1.6402763759122758,2023-11-29 20:41:55.388873,2023-11-29 20:41:55.642919,0 days 00:00:00.254046,0,2.3313187723219206,24,WMA,2.5551208924133264,44,7,15,1,5,2,3,70,11,COMPLETE
668,0.49760783516803,1.603216363117064,0.46964483703250665,2023-11-29 20:41:55.643916,2023-11-29 20:41:55.903414,0 days 00:00:00.259498,0,2.951718010125258,22,EMA,2.6645735473248227,57,10,22,2,5,2,3,76,11,COMPLETE
669,-0.301407342384921,-0.12337105756668887,-0.09642167370280504,2023-11-29 20:41:55.904378,2023-11-29 20:41:56.157355,0 days 00:00:00.252977,2,2.3313187723219206,41,WMA,2.5551208924133264,43,14,15,1,5,2,4,70,11,COMPLETE
670,0.3641963164427451,0.15533141868317354,0.38158863172237106,2023-11-29 20:41:56.158351,2023-11-29 20:41:56.416568,0 days 00:00:00.258217,1,1.2482908643144999,22,EMA,2.303416665946659,51,7,25,0,3,1,3,77,11,COMPLETE
671,0.8141706407147523,1.599875837678501,1.0484653562795065,2023-11-29 20:41:56.417568,2023-11-29 20:41:56.699615,0 days 00:00:00.282047,0,2.2639817842766536,22,EMA,2.770570069085377,52,7,22,0,3,0,3,77,11,COMPLETE
672,0.5217633768498124,1.1991740119463759,0.5115370802652057,2023-11-29 20:41:56.701608,2023-11-29 20:41:56.957470,0 days 00:00:00.255862,2,2.3313187723219206,18,WMA,2.389029066539946,52,7,19,0,4,2,3,87,11,COMPLETE
673,0.4885233409951733,1.713330729326108,0.4567105281670234,2023-11-29 20:41:56.958467,2023-11-29 20:41:57.208533,0 days 00:00:00.250066,0,2.951718010125258,22,EMA,2.6645735473248227,52,7,22,2,3,1,3,76,11,COMPLETE
674,0.30144606500835375,0.10730464772634454,0.22427218040670624,2023-11-29 20:41:57.209531,2023-11-29 20:41:57.473148,0 days 00:00:00.263617,1,1.921125771932915,22,WMA,2.6645735473248227,52,16,18,2,5,1,5,76,11,COMPLETE
675,-0.021871605692297534,-0.019252615068085087,-0.009988486046517834,2023-11-29 20:41:57.474146,2023-11-29 20:41:57.725381,0 days 00:00:00.251235,1,1.921125771932915,17,EMA,1.4219454540065912,52,16,30,0,5,1,3,76,11,COMPLETE
676,0.4885233409951733,1.713330729326108,0.4567105281670234,2023-11-29 20:41:57.726377,2023-11-29 20:41:57.988048,0 days 00:00:00.261671,0,2.951718010125258,22,EMA,2.770570069085377,52,7,24,2,4,1,3,72,11,COMPLETE
677,0.7815356201347256,3.0014881471318113,0.9501083741530263,2023-11-29 20:41:57.990043,2023-11-29 20:41:58.245106,0 days 00:00:00.255063,1,1.921125771932915,22,WMA,1.4219454540065912,51,10,18,0,5,1,3,76,11,COMPLETE
678,,,,2023-11-29 20:41:58.246127,2023-11-29 20:41:58.529174,0 days 00:00:00.283047,0,2.1585932654494036,59,SMA,2.6853282202082984,52,13,29,0,5,0,3,77,11,FAIL
679,0.6447543291806154,3.68811509726375,0.684896502559362,2023-11-29 20:41:58.531168,2023-11-29 20:41:58.809967,0 days 00:00:00.278799,2,2.3313187723219206,22,EMA,1.9937396873671722,43,7,17,0,4,2,3,83,11,COMPLETE
680,1.0921970966670256,1.8849088500910078,1.957139972920346,2023-11-29 20:41:58.810917,2023-11-29 20:41:59.072983,0 days 00:00:00.262066,2,2.1585932654494036,22,WMA,2.6853282202082984,52,7,24,0,3,1,3,83,11,COMPLETE
681,-0.22583197711853764,-0.09497903106288355,-0.020081485382090848,2023-11-29 20:41:59.073979,2023-11-29 20:41:59.372047,0 days 00:00:00.298068,2,2.951718010125258,24,WMA,2.6252297212840032,52,7,15,0,5,2,5,71,11,COMPLETE
682,0.34060207248514246,0.27547447521203294,0.28318103002940204,2023-11-29 20:41:59.374042,2023-11-29 20:41:59.678296,0 days 00:00:00.304254,0,2.951718010125258,17,WMA,2.770570069085377,52,16,30,0,3,1,3,76,11,COMPLETE
683,1.0311080503746146,1.0763258622060468,1.9218236594730564,2023-11-29 20:41:59.683320,2023-11-29 20:41:59.993318,0 days 00:00:00.309998,1,1.921125771932915,22,EMA,2.8712708433722685,52,16,30,1,4,1,3,76,11,COMPLETE
684,0.5885546020750534,1.5836682729924851,0.6028165365313888,2023-11-29 20:41:59.995281,2023-11-29 20:42:00.338156,0 days 00:00:00.342875,1,2.724122348445352,17,WMA,2.6645735473248227,43,7,19,2,3,2,3,76,11,COMPLETE
685,0.718367017910398,0.5021232489360021,0.9428734363752281,2023-11-29 20:42:00.340151,2023-11-29 20:42:00.671406,0 days 00:00:00.331255,0,2.3313187723219206,24,EMA,2.689218582215011,43,12,24,2,4,2,3,83,11,COMPLETE
686,0.5646705806861766,0.3223085360498309,0.15729493763561195,2023-11-29 20:42:00.675394,2023-11-29 20:42:01.068587,0 days 00:00:00.393193,1,2.1585932654494036,22,WMA,1.4219454540065912,52,16,18,2,3,1,3,76,11,COMPLETE
687,0.5181304980043044,3.2326064528240166,0.4950984129730327,2023-11-29 20:42:01.069963,2023-11-29 20:42:01.384646,0 days 00:00:00.314683,1,2.951718010125258,24,EMA,2.303416665946659,43,7,25,0,4,2,5,71,11,COMPLETE
688,0.5251011528442409,3.2963458160575434,0.5056365870687253,2023-11-29 20:42:01.385622,2023-11-29 20:42:01.683300,0 days 00:00:00.297678,0,2.951718010125258,22,EMA,2.4261122990446102,51,10,25,0,5,1,4,76,11,COMPLETE
689,0.27943797588744584,0.1650402703298809,0.08761465188257887,2023-11-29 20:42:01.686297,2023-11-29 20:42:02.030713,0 days 00:00:00.344416,0,2.2639817842766536,26,EMA,2.770570069085377,52,7,11,0,5,1,4,89,11,COMPLETE
690,0.5141255658955826,0.4402641288315484,0.6797384636890444,2023-11-29 20:42:02.032759,2023-11-29 20:42:02.382049,0 days 00:00:00.349290,0,2.2639817842766536,18,SMA,2.770570069085377,12,7,22,0,5,1,4,89,11,COMPLETE
691,0.5420840136782231,4.6582402828935985,0.5289695517221296,2023-11-29 20:42:02.383049,2023-11-29 20:42:02.663925,0 days 00:00:00.280876,2,2.951718010125258,17,EMA,2.6252297212840032,57,16,26,0,5,2,3,76,11,COMPLETE
692,0.5771924697752864,0.5155174789444827,0.6669870432754146,2023-11-29 20:42:02.665919,2023-11-29 20:42:02.936044,0 days 00:00:00.270125,2,1.921125771932915,22,EMA,2.5551208924133264,52,17,19,2,5,1,3,70,11,COMPLETE
693,0.5239193851318081,3.2871608200792157,0.5039856697583428,2023-11-29 20:42:02.937042,2023-11-29 20:42:03.212857,0 days 00:00:00.275815,2,2.951718010125258,22,SMA,2.6853282202082984,52,14,15,0,3,1,3,83,11,COMPLETE
694,0.6579242430883444,0.523279882040183,0.15672289385406699,2023-11-29 20:42:03.213855,2023-11-29 20:42:03.483394,0 days 00:00:00.269539,0,1.921125771932915,22,WMA,1.4219454540065912,52,7,15,2,5,1,3,76,11,COMPLETE
695,0.3437770487960493,0.1156460567962617,0.19512558034777824,2023-11-29 20:42:03.485389,2023-11-29 20:42:03.747902,0 days 00:00:00.262513,1,1.3597555598142113,22,WMA,1.4219454540065912,52,16,14,0,5,1,4,76,11,COMPLETE
696,0.7754790875405028,1.236606050199687,0.9944573966816538,2023-11-29 20:42:03.749896,2023-11-29 20:42:04.036504,0 days 00:00:00.286608,0,2.1585932654494036,22,SMA,2.770570069085377,54,7,24,2,4,2,3,77,11,COMPLETE
697,0.7676773264612824,1.7362523891158703,0.9390938765718352,2023-11-29 20:42:04.037511,2023-11-29 20:42:04.291869,0 days 00:00:00.254358,2,2.1585932654494036,22,EMA,2.6853282202082984,52,7,17,0,4,1,3,77,11,COMPLETE
698,1.0140905899396166,1.1724955421383894,2.0669501425914807,2023-11-29 20:42:04.292875,2023-11-29 20:42:04.555743,0 days 00:00:00.262868,1,1.921125771932915,22,WMA,2.6252297212840032,52,16,18,0,5,2,3,76,11,COMPLETE
699,0.5310033936576148,4.533557257351411,0.5123503174642804,2023-11-29 20:42:04.557051,2023-11-29 20:42:04.820991,0 days 00:00:00.263940,1,2.650856465541163,18,SMA,2.389029066539946,52,7,19,0,4,2,3,87,11,COMPLETE
700,0.8813170734560251,1.663249299064632,1.2284508220827717,2023-11-29 20:42:04.822018,2023-11-29 20:42:05.088407,0 days 00:00:00.266389,1,2.2294970355998927,24,SMA,2.770570069085377,52,7,17,2,4,2,3,77,11,COMPLETE
701,0.8152811507917185,0.7628274271482507,1.1117532639757506,2023-11-29 20:42:05.090370,2023-11-29 20:42:05.355901,0 days 00:00:00.265531,1,2.3313187723219206,24,EMA,2.5551208924133264,22,5,12,0,4,2,4,84,11,COMPLETE
702,0.6025741197304497,0.2953900924380766,0.19776140565511824,2023-11-29 20:42:05.357895,2023-11-29 20:42:05.623442,0 days 00:00:00.265547,2,1.921125771932915,21,EMA,1.4219454540065912,22,14,10,1,5,1,3,90,11,COMPLETE
703,0.47964860517691255,0.2991509958949853,0.5197327438474924,2023-11-29 20:42:05.624455,2023-11-29 20:42:05.878440,0 days 00:00:00.253985,0,2.3313187723219206,17,WMA,2.770570069085377,52,13,30,0,5,0,3,76,11,COMPLETE
704,0.6519782100766761,1.0254008101244132,0.7482938995966247,2023-11-29 20:42:05.879450,2023-11-29 20:42:06.147752,0 days 00:00:00.268302,2,2.1585932654494036,22,EMA,2.770570069085377,51,7,14,0,5,1,4,76,11,COMPLETE
705,0.8353847033629221,2.0058151180372774,1.1120535404647833,2023-11-29 20:42:06.148749,2023-11-29 20:42:06.448402,0 days 00:00:00.299653,0,2.3313187723219206,22,SMA,2.770570069085377,51,7,17,2,5,1,3,90,12,COMPLETE
706,0.539049691147752,3.547062700246598,0.5248127810199105,2023-11-29 20:42:06.450365,2023-11-29 20:42:06.721416,0 days 00:00:00.271051,2,2.951718010125258,24,WMA,2.770570069085377,44,5,24,0,5,2,3,70,12,COMPLETE
707,0.8118018347262996,0.9368110812262138,0.21729051117167317,2023-11-29 20:42:06.723378,2023-11-29 20:42:06.981399,0 days 00:00:00.258021,1,1.921125771932915,22,WMA,1.4219454540065912,52,16,18,0,3,0,4,79,12,COMPLETE
708,0.5235337001992922,3.2779676568370735,0.5023347524479604,2023-11-29 20:42:06.982396,2023-11-29 20:42:07.238843,0 days 00:00:00.256447,2,2.951718010125258,22,EMA,2.770570069085377,52,7,24,2,5,1,3,72,12,COMPLETE
709,0.43269528909065713,0.3579803409580272,0.4275819650720436,2023-11-29 20:42:07.240835,2023-11-29 20:42:07.543715,0 days 00:00:00.302880,0,1.921125771932915,22,SMA,2.770570069085377,57,7,24,0,4,2,3,72,12,COMPLETE
710,0.5519718734965304,2.1340596299554813,0.5472507094057636,2023-11-29 20:42:07.544713,2023-11-29 20:42:07.829260,0 days 00:00:00.284547,2,2.951718010125258,17,SMA,2.6252297212840032,43,19,15,0,5,2,3,87,12,COMPLETE
