number,sharpe_ratio,calmar_ratio,total_return,datetime_start,datetime_complete,duration,params_bb_middlelines,params_bb_multiply,params_bb_timeperiod,params_channel_middlelines,params_channel_multiply,params_channel_timeperiod,system_attrs_nsga2:generation,state
375,0.2814578497214211,0.07734904546101773,0.18799750437250054,2023-11-29 20:14:39.100482,2023-11-29 20:14:39.599707,0 days 00:00:00.499225,0,2.2281061417516765,23,EMA,1.4685158940992906,51,6,COMPLETE
376,,,,2023-11-29 20:14:39.600705,2023-11-29 20:14:39.995353,0 days 00:00:00.394648,0,1.8833387247604287,56,EMA,1.9415914434604005,31,6,FAIL
377,0.9427712272906769,0.8401158692543338,3.3900183720046058,2023-11-29 20:14:39.996318,2023-11-29 20:14:40.572737,0 days 00:00:00.576419,0,1.4401922904052193,25,WMA,1.1666170826257503,25,6,COMPLETE
378,0.842963086714294,0.6743942075511855,2.6657733470460725,2023-11-29 20:14:40.573700,2023-11-29 20:14:41.084619,0 days 00:00:00.510919,0,2.051081235786714,23,WMA,1.4685158940992906,35,6,COMPLETE
379,1.2533014852894,2.214389335556083,5.9494918570689705,2023-11-29 20:14:41.084619,2023-11-29 20:14:41.645640,0 days 00:00:00.561021,0,1.8833387247604287,11,WMA,1.8413673091400447,35,6,COMPLETE
380,0.31751872113636803,0.10982107481816068,0.26448434927177916,2023-11-29 20:14:41.646635,2023-11-29 20:14:42.167696,0 days 00:00:00.521061,0,1.4236903654433875,17,SMA,1.1265247796843285,44,6,COMPLETE
381,0.13371564142089123,-0.003203444677034702,-0.006530870705784935,2023-11-29 20:14:42.168659,2023-11-29 20:14:42.698820,0 days 00:00:00.530161,0,1.721957407597513,30,WMA,2.2238723783688106,45,6,COMPLETE
382,-0.017702548019943715,-0.0247448997058107,-0.02175350755425612,2023-11-29 20:14:42.699817,2023-11-29 20:14:43.018329,0 days 00:00:00.318512,1,1.4401922904052193,60,WMA,1.9820057266272808,30,6,COMPLETE
383,0.7366849755284851,0.3501989030571366,2.3278085283893573,2023-11-29 20:14:43.019295,2023-11-29 20:14:43.588694,0 days 00:00:00.569399,1,1.9193343379163859,60,EMA,2.1565720497327168,10,6,COMPLETE
384,0.2588371811173274,0.06669767751987203,0.19100940436745717,2023-11-29 20:14:43.590687,2023-11-29 20:14:44.097705,0 days 00:00:00.507018,0,1.0982249699721076,40,WMA,2.6518177303665067,36,6,COMPLETE
385,-0.5385385643124659,-0.20467863568066721,-0.5114480123161236,2023-11-29 20:14:44.098703,2023-11-29 20:14:44.572776,0 days 00:00:00.474073,0,1.0387222888408374,11,WMA,2.4365025962454565,38,6,COMPLETE
386,0.32596777157094786,0.17173441594463745,0.31752051185789754,2023-11-29 20:14:44.574737,2023-11-29 20:14:45.095149,0 days 00:00:00.520412,0,1.2621631549663215,39,EMA,2.2238723783688106,45,6,COMPLETE
387,0.7254213769930558,0.510638101923201,1.7371274552958431,2023-11-29 20:14:45.096149,2023-11-29 20:14:45.685560,0 days 00:00:00.589411,1,1.4401922904052193,55,WMA,2.420472800713621,30,6,COMPLETE
388,0.8015892892362906,0.6106726457944882,2.062891507585549,2023-11-29 20:14:45.687555,2023-11-29 20:14:46.243536,0 days 00:00:00.555981,0,1.8317427653580092,17,EMA,2.0873543358768982,36,6,COMPLETE
389,0.873728355748805,0.8125954241822456,2.441194983781186,2023-11-29 20:14:46.245498,2023-11-29 20:14:46.832103,0 days 00:00:00.586605,0,1.8718526605515788,23,WMA,1.5557687519185341,28,6,COMPLETE
390,0.9275699694770367,0.8988078784671365,2.939005744892547,2023-11-29 20:14:46.833126,2023-11-29 20:14:47.304105,0 days 00:00:00.470979,0,1.8833387247604287,23,WMA,1.7198227018691623,47,6,COMPLETE
391,-0.10794899185846135,-0.11658569287504339,-0.3216435920314224,2023-11-29 20:14:47.305103,2023-11-29 20:14:47.764878,0 days 00:00:00.459775,2,1.4191621977034663,60,EMA,2.1565720497327168,36,6,COMPLETE
392,0.1581416890143159,0.016640748658047926,0.029978942887130985,2023-11-29 20:14:47.764878,2023-11-29 20:14:48.332234,0 days 00:00:00.567356,2,1.4401922904052193,23,WMA,2.1565720497327168,10,6,COMPLETE
393,0.22236727630004652,0.03767322144105236,0.08511503132580017,2023-11-29 20:14:48.333229,2023-11-29 20:14:48.845866,0 days 00:00:00.512637,1,2.681837047535013,23,WMA,1.5557687519185341,28,6,COMPLETE
394,0.6517838032971741,0.40263192745876103,1.3505982005373374,2023-11-29 20:14:48.847860,2023-11-29 20:14:49.418459,0 days 00:00:00.570599,2,1.8317427653580092,17,EMA,2.0873543358768982,54,6,COMPLETE
395,,,,2023-11-29 20:14:49.419454,2023-11-29 20:14:49.519680,0 days 00:00:00.100226,0,2.4002209993949415,60,WMA,2.1565720497327168,10,6,FAIL
396,1.0054497118277794,0.9266237009269735,2.822732529289937,2023-11-29 20:14:49.520961,2023-11-29 20:14:49.952658,0 days 00:00:00.431697,0,1.4622645671961683,27,EMA,1.1265247796843285,21,6,COMPLETE
397,0.7360849346529624,0.35211950896443883,2.347469226793011,2023-11-29 20:14:49.953655,2023-11-29 20:14:50.469117,0 days 00:00:00.515462,1,1.8317427653580092,60,SMA,2.4365025962454565,10,6,COMPLETE
398,0.25246471539033605,0.038352222071431435,0.11001643014765705,2023-11-29 20:14:50.470085,2023-11-29 20:14:51.017588,0 days 00:00:00.547503,1,1.8833387247604287,11,WMA,1.4685158940992906,35,6,COMPLETE
399,,,,2023-11-29 20:14:51.017588,2023-11-29 20:14:51.114450,0 days 00:00:00.096862,1,2.4207409171988923,52,EMA,1.1265247796843285,54,6,FAIL
400,-0.06549746044855784,-0.09737737961733094,-0.1872900303558825,2023-11-29 20:14:51.115475,2023-11-29 20:14:51.679710,0 days 00:00:00.564235,1,1.4236903654433875,27,EMA,2.1565720497327168,31,6,COMPLETE
401,0.2267359146992498,0.044611884157676786,0.12357754058926432,2023-11-29 20:14:51.680676,2023-11-29 20:14:52.218314,0 days 00:00:00.537638,2,1.0982249699721076,31,SMA,1.5557687519185341,34,7,COMPLETE
402,0.2792098051897024,0.11726398101013039,0.2097706949110966,2023-11-29 20:14:52.219854,2023-11-29 20:14:52.853469,0 days 00:00:00.633615,2,2.4002209993949415,16,EMA,2.649164593877165,34,7,COMPLETE
403,0.8956747969651964,0.8761841957939989,2.582794496786315,2023-11-29 20:14:52.854436,2023-11-29 20:14:53.395810,0 days 00:00:00.541374,0,1.4236903654433875,27,EMA,1.4637800079654721,31,7,COMPLETE
404,-0.2248672789526543,-0.12932208056894193,-0.379969184611753,2023-11-29 20:14:53.396778,2023-11-29 20:14:53.885358,0 days 00:00:00.488580,2,1.2414268739433085,41,SMA,2.684912032140387,31,7,COMPLETE
405,1.0834874891481263,1.1256783772356993,4.300141626398773,2023-11-29 20:14:53.886356,2023-11-29 20:14:54.342967,0 days 00:00:00.456611,1,1.4236903654433875,56,EMA,2.215826415402817,31,7,COMPLETE
406,0.9203272991139541,0.6968037550220788,2.721702182534459,2023-11-29 20:14:54.343964,2023-11-29 20:14:54.882209,0 days 00:00:00.538245,0,1.8833387247604287,17,WMA,1.7198227018691623,47,7,COMPLETE
407,,,,2023-11-29 20:14:54.883175,2023-11-29 20:14:54.976507,0 days 00:00:00.093332,0,1.4622645671961683,60,WMA,1.1265247796843285,30,7,FAIL
408,0.49710754423424136,0.6872792826144517,0.1514165723857036,2023-11-29 20:14:54.977538,2023-11-29 20:14:55.366281,0 days 00:00:00.388743,1,2.084719296890812,24,EMA,1.107741697118357,31,7,COMPLETE
409,1.013266111511884,1.0761588740886516,3.611583238321237,2023-11-29 20:14:55.367377,2023-11-29 20:14:55.933655,0 days 00:00:00.566278,2,1.8317427653580092,17,EMA,2.0873543358768982,38,7,COMPLETE
410,0.5450357484757196,0.3561606074013905,0.8467616376437173,2023-11-29 20:14:55.934964,2023-11-29 20:14:56.499481,0 days 00:00:00.564517,0,1.8833387247604287,11,EMA,1.8413673091400447,35,7,COMPLETE
411,-0.00653623906548621,-0.13416728264139072,-0.36789577539769114,2023-11-29 20:14:56.501476,2023-11-29 20:14:57.086177,0 days 00:00:00.584701,1,1.4622645671961683,11,WMA,1.1265247796843285,24,7,COMPLETE
412,,,,2023-11-29 20:14:57.087174,2023-11-29 20:14:57.183482,0 days 00:00:00.096308,0,1.4401922904052193,60,WMA,1.1544810312625282,10,7,FAIL
413,,,,2023-11-29 20:14:57.184837,2023-11-29 20:14:57.282192,0 days 00:00:00.097355,0,2.6141818466095343,27,WMA,1.1666170826257503,25,7,FAIL
414,0.41928817770424814,0.19920961064757217,0.5158330321316822,2023-11-29 20:14:57.283157,2023-11-29 20:14:57.748271,0 days 00:00:00.465114,0,1.8833387247604287,43,WMA,2.2238723783688106,45,7,COMPLETE
415,-0.10342551164143458,-0.12052778000735051,-0.2541852387577322,2023-11-29 20:14:57.749251,2023-11-29 20:14:58.319335,0 days 00:00:00.570084,2,1.8317427653580092,17,WMA,2.0873543358768982,21,7,COMPLETE
416,0.18786601360933977,0.014580358462435819,0.032895668834053565,2023-11-29 20:14:58.320332,2023-11-29 20:14:58.867253,0 days 00:00:00.546921,1,2.656871892629212,18,WMA,1.4685158940992906,35,7,COMPLETE
417,0.18636921836359885,0.03422592120210452,0.07480489654590614,2023-11-29 20:14:58.868216,2023-11-29 20:14:59.423151,0 days 00:00:00.554935,1,1.8833387247604287,18,WMA,1.4685158940992906,38,7,COMPLETE
418,0.6443135904038901,0.6785713884947564,1.0903517448289068,2023-11-29 20:14:59.424591,2023-11-29 20:14:59.968664,0 days 00:00:00.544073,0,1.8248951854265372,31,EMA,2.507295573400313,19,7,COMPLETE
419,0.8051320358783937,0.5079096439819978,1.8289629870027806,2023-11-29 20:14:59.969623,2023-11-29 20:15:00.288598,0 days 00:00:00.318975,2,1.850933721073071,28,EMA,1.107741697118357,31,7,COMPLETE
420,0.767190918673585,0.3732587343870877,2.57014896775253,2023-11-29 20:15:00.289592,2023-11-29 20:15:00.729818,0 days 00:00:00.440226,1,1.0982249699721076,55,SMA,1.2860570318180617,12,7,COMPLETE
421,0.7111129174758228,0.6522558883393486,1.3697469737159498,2023-11-29 20:15:00.730859,2023-11-29 20:15:01.290722,0 days 00:00:00.559863,1,1.4622645671961683,23,WMA,1.4685158940992906,46,7,COMPLETE
422,0.7972531741977746,0.7164904678170897,1.9022152052827181,2023-11-29 20:15:01.291721,2023-11-29 20:15:01.832063,0 days 00:00:00.540342,0,1.721957407597513,17,EMA,1.8767446415698397,44,7,COMPLETE
423,0.530802055880115,0.35517547432048935,0.8618679580915429,2023-11-29 20:15:01.833068,2023-11-29 20:15:02.349232,0 days 00:00:00.516164,2,1.4236903654433875,50,EMA,2.152174436413132,31,7,COMPLETE
424,0.5886600880866273,0.3659367741901071,0.7819345994945488,2023-11-29 20:15:02.350198,2023-11-29 20:15:02.806502,0 days 00:00:00.456304,0,2.084719296890812,31,WMA,1.349596951119377,33,7,COMPLETE
425,0.22681976125260747,0.10184523707148796,0.07859344941034778,2023-11-29 20:15:02.807501,2023-11-29 20:15:03.055015,0 days 00:00:00.247514,2,1.4401922904052193,60,WMA,1.4685158940992906,51,7,COMPLETE
426,0.7191628190365175,0.5266399047722201,1.233370307171932,2023-11-29 20:15:03.056013,2023-11-29 20:15:03.610154,0 days 00:00:00.554141,2,2.084719296890812,34,EMA,2.215826415402817,47,7,COMPLETE
427,0.8760941508091266,0.5634526464727531,2.081809725487088,2023-11-29 20:15:03.611187,2023-11-29 20:15:04.178395,0 days 00:00:00.567208,0,2.4002209993949415,16,EMA,2.2238723783688106,45,7,COMPLETE
428,0.8702989562536566,0.8029961273602967,2.6373586828920796,2023-11-29 20:15:04.179390,2023-11-29 20:15:04.649851,0 days 00:00:00.470461,2,1.026622582410637,24,EMA,1.107741697118357,31,7,COMPLETE
429,0.8666850960511114,0.656671955207017,2.6938145654355736,2023-11-29 20:15:04.650815,2023-11-29 20:15:05.171787,0 days 00:00:00.520972,0,1.132222276415309,17,WMA,1.0439448373329383,35,7,COMPLETE
430,0.01737283233698133,-0.06229407590658995,-0.1309894760647485,2023-11-29 20:15:05.173150,2023-11-29 20:15:05.728610,0 days 00:00:00.555460,1,1.4622645671961683,27,EMA,2.2238723783688106,33,7,COMPLETE
431,,,,2023-11-29 20:15:05.729608,2023-11-29 20:15:06.365852,0 days 00:00:00.636244,1,2.4002209993949415,16,WMA,1.1265247796843285,45,7,FAIL
432,0.6775091579606894,0.6897990532305053,1.4467317704014204,2023-11-29 20:15:06.367847,2023-11-29 20:15:06.897600,0 days 00:00:00.529753,0,1.8833387247604287,11,WMA,2.507295573400313,50,7,COMPLETE
433,,,,2023-11-29 20:15:06.898596,2023-11-29 20:15:06.997852,0 days 00:00:00.099256,1,1.8833387247604287,60,WMA,1.4685158940992906,30,7,FAIL
434,-0.45746569754230415,-0.20228034374504797,-0.44122559658512583,2023-11-29 20:15:06.999847,2023-11-29 20:15:07.551525,0 days 00:00:00.551678,2,1.4622645671961683,42,SMA,2.056518071567591,21,7,COMPLETE
435,0.9316612946771362,0.6912123476636471,1.8048194709806356,2023-11-29 20:15:07.551525,2023-11-29 20:15:08.187492,0 days 00:00:00.635967,0,2.8052734453518045,25,WMA,2.1565720497327168,30,7,COMPLETE
436,0.8646741102264932,0.5671028201676506,2.154187778074729,2023-11-29 20:15:08.188457,2023-11-29 20:15:08.500255,0 days 00:00:00.311798,1,1.8833387247604287,27,EMA,1.1265247796843285,55,7,COMPLETE
437,0.45886297726244407,0.27186268927051593,0.5779299523948154,2023-11-29 20:15:08.501253,2023-11-29 20:15:09.096654,0 days 00:00:00.595401,1,1.8833387247604287,23,SMA,2.215826415402817,38,7,COMPLETE
438,0.4995614611177907,0.3101852667961059,0.6290284542756683,2023-11-29 20:15:09.097651,2023-11-29 20:15:09.629092,0 days 00:00:00.531441,1,1.0982249699721076,34,EMA,1.1544810312625282,54,7,COMPLETE
439,0.9664696711865693,0.7562486240709332,2.060928695224085,2023-11-29 20:15:09.630086,2023-11-29 20:15:10.191733,0 days 00:00:00.561647,0,2.8052734453518045,28,WMA,2.1565720497327168,30,7,COMPLETE
440,0.9719325532418646,0.8111509854777932,2.29158018878004,2023-11-29 20:15:10.192699,2023-11-29 20:15:10.784118,0 days 00:00:00.591419,1,1.8833387247604287,23,WMA,1.4059732021736202,51,7,COMPLETE
441,0.654911262293194,0.4573300812339137,1.285279220385475,2023-11-29 20:15:10.785082,2023-11-29 20:15:11.295602,0 days 00:00:00.510520,1,1.1704655739978573,17,EMA,1.1265247796843285,33,7,COMPLETE
442,0.5604470772187342,0.3060039360617271,1.1216692023052293,2023-11-29 20:15:11.296616,2023-11-29 20:15:11.755788,0 days 00:00:00.459172,1,1.0982249699721076,17,EMA,1.107741697118357,44,7,COMPLETE
443,,,,2023-11-29 20:15:11.756785,2023-11-29 20:15:12.151670,0 days 00:00:00.394885,0,1.8833387247604287,51,WMA,1.8413673091400447,35,7,FAIL
444,0.11948397350988878,-0.012351777101333828,-0.03373182003138879,2023-11-29 20:15:12.153633,2023-11-29 20:15:12.651826,0 days 00:00:00.498193,0,1.8317427653580092,55,EMA,2.420472800713621,30,7,COMPLETE
445,0.9316612946771362,0.6912123476636471,1.8048194709806356,2023-11-29 20:15:12.652795,2023-11-29 20:15:13.290170,0 days 00:00:00.637375,0,2.8052734453518045,25,WMA,2.1565720497327168,30,7,COMPLETE
446,-0.4150297618602869,-0.18664104345210544,-0.4481155167983868,2023-11-29 20:15:13.291166,2023-11-29 20:15:13.757523,0 days 00:00:00.466357,0,1.2161721555541138,16,EMA,2.2238723783688106,20,7,COMPLETE
447,0.6304528149718857,0.38600550646037224,1.3688053917066594,2023-11-29 20:15:13.758520,2023-11-29 20:15:14.290187,0 days 00:00:00.531667,0,1.4622645671961683,11,EMA,1.8413673091400447,33,7,COMPLETE
448,0.5871229649845334,0.3313246683045539,0.9262831584790167,2023-11-29 20:15:14.292182,2023-11-29 20:15:14.868652,0 days 00:00:00.576470,1,1.4035532012366216,23,SMA,1.7198227018691623,30,7,COMPLETE
449,-0.8825041417806543,-0.26389947771303207,-0.6855984841670658,2023-11-29 20:15:14.869847,2023-11-29 20:15:15.329635,0 days 00:00:00.459788,0,1.0982249699721076,17,WMA,2.420472800713621,44,7,COMPLETE
450,0.5271682285115685,0.2765541383728965,0.923456390877503,2023-11-29 20:15:15.331597,2023-11-29 20:15:15.872576,0 days 00:00:00.540979,0,1.0982249699721076,22,SMA,1.107741697118357,31,7,COMPLETE
451,,,,2023-11-29 20:15:15.873113,2023-11-29 20:15:16.269425,0 days 00:00:00.396312,1,1.4401922904052193,60,WMA,1.4672459862920113,10,7,FAIL
452,0.4175251591658524,0.2447389184146256,0.428434692750054,2023-11-29 20:15:16.272386,2023-11-29 20:15:16.866561,0 days 00:00:00.594175,2,2.4002209993949415,17,WMA,2.0873543358768982,45,7,COMPLETE
453,-0.6436408191667081,-0.2800317622499616,-0.710567958514456,2023-11-29 20:15:16.867567,2023-11-29 20:15:17.451740,0 days 00:00:00.584173,1,1.8833387247604287,11,WMA,1.8413673091400447,17,7,COMPLETE
454,0.7494216914849441,0.5287255859290447,1.2399684994642544,2023-11-29 20:15:17.452735,2023-11-29 20:15:18.031972,0 days 00:00:00.579237,1,1.0982249699721076,41,WMA,1.4685158940992906,51,7,COMPLETE
455,0.8362825273263158,0.928145472370709,1.6207074306046179,2023-11-29 20:15:18.033001,2023-11-29 20:15:18.640202,0 days 00:00:00.607201,0,2.084719296890812,23,EMA,2.215826415402817,21,7,COMPLETE
456,0.22681976125260747,0.10184523707148796,0.07859344941034778,2023-11-29 20:15:18.641167,2023-11-29 20:15:18.893693,0 days 00:00:00.252526,1,1.8317427653580092,55,EMA,2.0873543358768982,30,7,COMPLETE
457,0.640986467943837,0.35802912273314086,1.3869736825193602,2023-11-29 20:15:18.894692,2023-11-29 20:15:19.407265,0 days 00:00:00.512573,1,1.8317427653580092,23,EMA,1.4685158940992906,38,7,COMPLETE
458,1.0812755320617096,0.958246783381745,3.824428649928125,2023-11-29 20:15:19.408224,2023-11-29 20:15:19.946147,0 days 00:00:00.537923,1,1.0982249699721076,17,SMA,1.1500714956806186,44,8,COMPLETE
459,0.8362825273263158,0.928145472370709,1.6207074306046179,2023-11-29 20:15:19.947145,2023-11-29 20:15:20.573749,0 days 00:00:00.626604,0,2.084719296890812,23,EMA,2.215826415402817,21,8,COMPLETE
460,0.899850940468317,0.7775243669953085,2.9181263402020785,2023-11-29 20:15:20.575255,2023-11-29 20:15:21.066779,0 days 00:00:00.491524,1,1.0982249699721076,17,EMA,1.1544810312625282,44,8,COMPLETE
461,,,,2023-11-29 20:15:21.067778,2023-11-29 20:15:21.164208,0 days 00:00:00.096430,0,2.0171553569623466,43,WMA,1.0439448373329383,43,8,FAIL
462,0.7671891248045909,0.5836594757708976,1.8656981243091024,2023-11-29 20:15:21.165210,2023-11-29 20:15:21.710747,0 days 00:00:00.545537,2,1.4401922904052193,56,SMA,2.0873543358768982,30,8,COMPLETE
463,,,,2023-11-29 20:15:21.711747,2023-11-29 20:15:21.812640,0 days 00:00:00.100893,2,2.4002209993949415,24,WMA,1.107741697118357,31,8,FAIL
464,0.7884935646537065,0.7679532469898064,2.108968297968216,2023-11-29 20:15:21.814603,2023-11-29 20:15:22.361090,0 days 00:00:00.546487,1,1.8334743624549321,15,WMA,2.1434339707824743,54,8,COMPLETE
465,0.526426496762713,0.383260514547769,0.828962524899824,2023-11-29 20:15:22.362140,2023-11-29 20:15:22.899508,0 days 00:00:00.537368,0,1.8248951854265372,31,WMA,1.8413673091400447,33,8,COMPLETE
466,0.8559079007633904,0.872968298093309,2.433994895413247,2023-11-29 20:15:22.900505,2023-11-29 20:15:23.414946,0 days 00:00:00.514441,2,1.0982249699721076,17,EMA,2.215826415402817,56,8,COMPLETE
467,0.9592011268484473,0.8347056255329195,2.3947532375683562,2023-11-29 20:15:23.415941,2023-11-29 20:15:24.059500,0 days 00:00:00.643559,1,1.4236903654433875,52,EMA,2.215826415402817,28,8,COMPLETE
468,0.9218791639656959,1.1518218619469474,2.180015704777664,2023-11-29 20:15:24.060534,2023-11-29 20:15:24.650451,0 days 00:00:00.589917,2,1.8833387247604287,11,WMA,1.8413673091400447,35,8,COMPLETE
469,,,,2023-11-29 20:15:24.651414,2023-11-29 20:15:24.743743,0 days 00:00:00.092329,1,2.372116476199143,56,EMA,1.1265247796843285,31,8,FAIL
470,0.6259362705250723,0.4231116310629303,0.9287572003198972,2023-11-29 20:15:24.745460,2023-11-29 20:15:25.308579,0 days 00:00:00.563119,0,1.4622645671961683,17,EMA,1.1265247796843285,44,8,COMPLETE
471,0.25376447907111277,0.07374019046434702,0.17983370363658538,2023-11-29 20:15:25.324104,2023-11-29 20:15:25.856393,0 days 00:00:00.532289,0,1.8949612550317103,16,WMA,2.215826415402817,31,8,COMPLETE
472,0.5776078197503441,0.41355766311326253,0.8984466408208641,2023-11-29 20:15:25.857389,2023-11-29 20:15:26.436412,0 days 00:00:00.579023,2,2.051081235786714,22,EMA,2.507295573400313,31,8,COMPLETE
473,0.7957338777124111,0.5079198847638318,1.1748497681368795,2023-11-29 20:15:26.437376,2023-11-29 20:15:27.059326,0 days 00:00:00.621950,0,1.8833387247604287,23,EMA,1.7198227018691623,60,8,COMPLETE
474,0.8304598762395637,0.634984078764789,1.9884126983556296,2023-11-29 20:15:27.060323,2023-11-29 20:15:27.570937,0 days 00:00:00.510614,1,1.4622645671961683,55,SMA,2.420472800713621,33,8,COMPLETE
475,0.6414111951401831,0.4930667462125448,1.4656201331918384,2023-11-29 20:15:27.571937,2023-11-29 20:15:28.013959,0 days 00:00:00.442022,1,1.0982249699721076,23,EMA,1.1544810312625282,51,8,COMPLETE
476,0.7111580124431979,0.3398167008702813,2.2231408135227824,2023-11-29 20:15:28.014956,2023-11-29 20:15:28.585349,0 days 00:00:00.570393,2,1.4622645671961683,27,EMA,1.1265247796843285,38,8,COMPLETE
477,-0.11597766049913016,-0.1259935401738197,-0.35721956856868997,2023-11-29 20:15:28.586314,2023-11-29 20:15:29.108059,0 days 00:00:00.521745,2,1.8317427653580092,11,WMA,1.0463414735428702,38,8,COMPLETE
478,0.016410458324202293,-0.0875895420812827,-0.1923548098900183,2023-11-29 20:15:29.109056,2023-11-29 20:15:29.611209,0 days 00:00:00.502153,0,1.4622645671961683,24,EMA,2.420472800713621,21,8,COMPLETE
479,0.6213904018590182,0.3737324516483717,1.05828355347062,2023-11-29 20:15:29.612175,2023-11-29 20:15:30.193794,0 days 00:00:00.581619,2,1.8317427653580092,14,EMA,2.0873543358768982,38,8,COMPLETE
480,0.6703909848792274,0.29966264898573963,1.843099089448719,2023-11-29 20:15:30.194791,2023-11-29 20:15:30.648893,0 days 00:00:00.454102,1,2.2466510026356543,23,EMA,1.8866641950935041,51,8,COMPLETE
