number,sharpe_ratio,profit factor,calmar_ratio,win rate,datetime_start,datetime_complete,duration,params_BBand_mult,params_BBand_window,params_OI_window_MA_f,params_OI_window_MA_s,system_attrs_nsga2:generation,state
637,2.9684996198426528,2.0562479960444633,12.203631507547108,46.15384615384615,2023-12-06 10:20:33.195694,2023-12-06 10:20:33.387270,0 days 00:00:00.191576,2.6680093315022395,28,8,168,12,COMPLETE
638,1.2216318628657434,1.3181617145072753,3.0065633930342535,37.77777777777778,2023-12-06 10:20:33.388087,2023-12-06 10:20:33.583197,0 days 00:00:00.195110,2.5338040278789333,48,40,124,12,COMPLETE
639,0.15989208975549074,1.0196885094093642,0.1727263492837942,35.9375,2023-12-06 10:20:33.584089,2023-12-06 10:20:33.775105,0 days 00:00:00.191016,2.467182800438116,48,8,16,12,COMPLETE
640,3.424345268873113,2.186832000266376,19.48470936754926,46.774193548387096,2023-12-06 10:20:33.776363,2023-12-06 10:20:33.982663,0 days 00:00:00.206300,2.9270944405191375,24,8,168,12,COMPLETE
641,-0.45913235356940363,0.9181082736524884,-1.029541769153407,38.23529411764706,2023-12-06 10:20:33.983592,2023-12-06 10:20:34.173999,0 days 00:00:00.190407,1.5084006511772836,48,8,160,12,COMPLETE
642,-1.6659160554619539,0.666074810514802,-2.1160868646321687,28.169014084507044,2023-12-06 10:20:34.174851,2023-12-06 10:20:34.362985,0 days 00:00:00.188134,2.8997660438135995,12,60,192,12,COMPLETE
643,3.432032137772887,2.396686707925012,16.920209021160055,51.28205128205128,2023-12-06 10:20:34.363838,2023-12-06 10:20:34.695080,0 days 00:00:00.331242,2.3647329319940793,60,8,164,12,COMPLETE
644,-0.12739121747517165,0.9397378763868814,-0.5332153453705778,34.883720930232556,2023-12-06 10:20:34.696078,2023-12-06 10:20:34.893500,0 days 00:00:00.197422,2.5338040278789333,56,52,72,12,COMPLETE
645,4.163469021806837,2.764776555569574,23.10807930271251,51.06382978723404,2023-12-06 10:20:34.894332,2023-12-06 10:20:35.089218,0 days 00:00:00.194886,2.5338040278789333,48,8,160,12,COMPLETE
646,5.60358159199997,3.373852042134487,47.17736916952185,51.162790697674424,2023-12-06 10:20:35.089995,2023-12-06 10:20:35.284330,0 days 00:00:00.194335,2.8306414474750996,60,8,96,12,COMPLETE
647,2.9605215768386297,1.6248818625181518,6.8588918053727665,38.983050847457626,2023-12-06 10:20:35.285219,2023-12-06 10:20:35.481889,0 days 00:00:00.196670,2.6842122459256803,44,8,104,12,COMPLETE
648,2.0459235484110616,1.6429233177821305,6.650104979992603,52.27272727272727,2023-12-06 10:20:35.482991,2023-12-06 10:20:35.676126,0 days 00:00:00.193135,2.467182800438116,32,28,160,12,COMPLETE
649,4.290294796614367,2.370257509093135,29.465588554243485,45.16129032258064,2023-12-06 10:20:35.676911,2023-12-06 10:20:35.872172,0 days 00:00:00.195261,2.995500894740079,24,8,144,12,COMPLETE
650,-2.1445710878223903,0.6928906885718414,-2.1461005220274156,33.69565217391305,2023-12-06 10:20:35.873191,2023-12-06 10:20:36.067887,0 days 00:00:00.194696,1.8177952137538955,44,32,208,12,COMPLETE
651,2.1342747226510093,1.7909861914238474,6.504120903220053,47.05882352941176,2023-12-06 10:20:36.068719,2023-12-06 10:20:36.264597,0 days 00:00:00.195878,2.4776220817084647,60,56,168,12,COMPLETE
652,-0.9837589276626163,0.8549145940857286,-1.5967643785462127,29.523809523809526,2023-12-06 10:20:36.265484,2023-12-06 10:20:36.457683,0 days 00:00:00.192199,2.645059715201972,24,8,16,12,COMPLETE
653,3.444880594271867,2.376463240646526,16.76208660199146,50.0,2023-12-06 10:20:36.458499,2023-12-06 10:20:36.652464,0 days 00:00:00.193965,2.467182800438116,60,8,160,12,COMPLETE
654,4.315483192703588,2.307513996150154,24.60822536244229,48.97959183673469,2023-12-06 10:20:36.653262,2023-12-06 10:20:36.851344,0 days 00:00:00.198082,2.8834745634020846,52,8,92,12,COMPLETE
655,4.163469021806837,2.764776555569574,23.10807930271251,51.06382978723404,2023-12-06 10:20:36.852235,2023-12-06 10:20:37.056039,0 days 00:00:00.203804,2.222940477393925,48,8,160,12,COMPLETE
656,2.0429368327045263,1.6792071199128076,7.091433818018154,54.054054054054056,2023-12-06 10:20:37.057136,2023-12-06 10:20:37.259405,0 days 00:00:00.202269,2.9097269087202697,48,56,160,12,COMPLETE
657,2.7109498563657723,1.8913586371051259,11.92606983425768,49.056603773584904,2023-12-06 10:20:37.260563,2023-12-06 10:20:37.462780,0 days 00:00:00.202217,2.2656618062722806,24,60,160,12,COMPLETE
658,2.216958946032078,1.8086743222390158,6.910758331790466,47.05882352941176,2023-12-06 10:20:37.463796,2023-12-06 10:20:37.663585,0 days 00:00:00.199789,2.467182800438116,60,56,160,12,COMPLETE
659,1.3945863212736043,1.4882500569482828,4.59796811911592,48.64864864864865,2023-12-06 10:20:37.664550,2023-12-06 10:20:37.871896,0 days 00:00:00.207346,2.5338040278789333,72,8,212,12,COMPLETE
660,3.3312997970740947,2.2637683114090343,15.61993601393836,55.00000000000001,2023-12-06 10:20:37.875477,2023-12-06 10:20:38.083293,0 days 00:00:00.207816,2.6306113963197406,60,8,168,12,COMPLETE
661,3.3312997970740947,2.2637683114090343,15.61993601393836,55.00000000000001,2023-12-06 10:20:38.084171,2023-12-06 10:20:38.284910,0 days 00:00:00.200739,2.2437881877707504,60,8,168,12,COMPLETE
662,3.7274061932054066,2.403340956113595,18.98857138134131,52.17391304347826,2023-12-06 10:20:38.285952,2023-12-06 10:20:38.486555,0 days 00:00:00.200603,2.1853274484129073,48,8,168,12,COMPLETE
663,3.0691046169466407,1.9946967825490305,15.536099633592595,46.666666666666664,2023-12-06 10:20:38.487488,2023-12-06 10:20:38.680742,0 days 00:00:00.193254,2.6842122459256803,20,8,164,12,COMPLETE
664,0.686422716581093,1.0522025386694382,1.1444029854986864,35.810810810810814,2023-12-06 10:20:38.681551,2023-12-06 10:20:38.876610,0 days 00:00:00.195059,1.7271420218522704,24,8,68,12,COMPLETE
665,2.853754518989384,2.1398661970496136,9.475943603460559,48.717948717948715,2023-12-06 10:20:38.877509,2023-12-06 10:20:39.074606,0 days 00:00:00.197097,2.3647329319940793,56,12,168,12,COMPLETE
666,2.7684497161916184,1.5587036543682833,6.779279066217236,40.35087719298245,2023-12-06 10:20:39.075481,2023-12-06 10:20:39.268622,0 days 00:00:00.193141,2.8001556692578466,8,8,104,12,COMPLETE
667,4.964875641249786,2.982371201209184,19.72052548941767,51.162790697674424,2023-12-06 10:20:39.269433,2023-12-06 10:20:39.491627,0 days 00:00:00.222194,2.5338040278789333,60,8,68,13,COMPLETE
668,4.163469021806837,2.764776555569574,23.10807930271251,51.06382978723404,2023-12-06 10:20:39.492486,2023-12-06 10:20:39.695815,0 days 00:00:00.203329,2.5338040278789333,48,8,160,13,COMPLETE
669,4.315483192703588,2.307513996150154,24.60822536244229,48.97959183673469,2023-12-06 10:20:39.696715,2023-12-06 10:20:39.890241,0 days 00:00:00.193526,2.8834745634020846,52,8,92,13,COMPLETE
670,3.3312997970740947,2.2637683114090343,15.61993601393836,55.00000000000001,2023-12-06 10:20:39.891024,2023-12-06 10:20:40.081036,0 days 00:00:00.190012,2.5338040278789333,60,8,168,13,COMPLETE
671,4.677907454045332,2.650786804872777,27.73903721306485,48.07692307692308,2023-12-06 10:20:40.082075,2023-12-06 10:20:40.274717,0 days 00:00:00.192642,2.467182800438116,48,8,104,13,COMPLETE
672,4.163469021806837,2.764776555569574,23.10807930271251,51.06382978723404,2023-12-06 10:20:40.275566,2023-12-06 10:20:40.469522,0 days 00:00:00.193956,2.2656618062722806,48,8,160,13,COMPLETE
673,1.1289430676787162,1.194251720193637,3.984302360526865,37.3134328358209,2023-12-06 10:20:40.470391,2023-12-06 10:20:40.660769,0 days 00:00:00.190378,2.0280402136725075,16,8,212,13,COMPLETE
674,4.163469021806837,2.764776555569574,23.10807930271251,51.06382978723404,2023-12-06 10:20:40.661571,2023-12-06 10:20:40.856483,0 days 00:00:00.194912,2.761397570548098,48,8,160,13,COMPLETE
675,3.754932143629266,1.9500427835952625,14.07270165432552,44.44444444444444,2023-12-06 10:20:40.857332,2023-12-06 10:20:41.058373,0 days 00:00:00.201041,2.4951966832434533,48,8,92,13,COMPLETE
676,3.376307429652749,2.045679245541779,11.701529697339216,45.83333333333333,2023-12-06 10:20:41.059369,2023-12-06 10:20:41.261600,0 days 00:00:00.202231,2.0280402136725075,32,8,152,13,COMPLETE
677,4.016729006893602,2.1963441984666847,28.208065404010906,47.69230769230769,2023-12-06 10:20:41.262608,2023-12-06 10:20:41.464232,0 days 00:00:00.201624,2.858888405867254,24,24,104,13,COMPLETE
678,3.444880594271867,2.376463240646526,16.76208660199146,50.0,2023-12-06 10:20:41.465211,2023-12-06 10:20:41.663253,0 days 00:00:00.198042,2.6306113963197406,60,8,160,13,COMPLETE
679,2.9739888422528566,1.928752431109684,10.65207832083078,36.17021276595745,2023-12-06 10:20:41.664424,2023-12-06 10:20:41.861674,0 days 00:00:00.197250,2.139460080860883,60,40,68,13,COMPLETE
680,3.564493262117989,2.016996034945123,13.084379596030749,35.294117647058826,2023-12-06 10:20:41.862696,2023-12-06 10:20:42.064450,0 days 00:00:00.201754,2.467182800438116,48,20,96,13,COMPLETE
681,3.207277363193853,1.8955482849001855,11.498793141148738,40.816326530612244,2023-12-06 10:20:42.065684,2023-12-06 10:20:42.264327,0 days 00:00:00.198643,2.129456674010645,60,40,52,13,COMPLETE
682,1.3308930483021542,1.4552497376575868,4.231942147779721,51.42857142857142,2023-12-06 10:20:42.265235,2023-12-06 10:20:42.472522,0 days 00:00:00.207287,2.5338040278789333,68,8,212,13,COMPLETE
683,3.0511142570272733,2.2522024809915204,14.305309871846426,47.61904761904761,2023-12-06 10:20:42.473784,2023-12-06 10:20:42.681283,0 days 00:00:00.207499,2.467182800438116,48,16,200,13,COMPLETE
684,1.875227204693418,1.6329510543203218,6.47190507813361,51.35135135135135,2023-12-06 10:20:42.682617,2023-12-06 10:20:42.884878,0 days 00:00:00.202261,2.1853274484129073,48,64,168,13,COMPLETE
685,0.15989208975549074,1.0196885094093642,0.1727263492837942,35.9375,2023-12-06 10:20:42.885816,2023-12-06 10:20:43.089090,0 days 00:00:00.203274,2.5338040278789333,48,8,16,13,COMPLETE
686,-2.283611567427847,0.7790407515652933,-2.3409379453319747,30.373831775700932,2023-12-06 10:20:43.090256,2023-12-06 10:20:43.296166,0 days 00:00:00.205910,1.8106913998190919,12,8,92,13,COMPLETE
687,4.211545014712188,2.449836290781912,18.736076466035627,47.91666666666667,2023-12-06 10:20:43.297328,2023-12-06 10:20:43.501332,0 days 00:00:00.204004,2.467182800438116,52,8,108,13,COMPLETE
688,1.562122989301447,1.5411135784340209,4.740342519483788,48.64864864864865,2023-12-06 10:20:43.502360,2023-12-06 10:20:43.702799,0 days 00:00:00.200439,2.3647329319940793,48,68,168,13,COMPLETE
689,-1.3561344824258106,0.8342013271054197,-1.6991581980839772,39.2,2023-12-06 10:20:43.703743,2023-12-06 10:20:43.902744,0 days 00:00:00.199001,1.6798699493532672,48,8,68,13,COMPLETE
690,3.920907079880063,2.7553849870592866,18.986699547995485,46.34146341463415,2023-12-06 10:20:43.903766,2023-12-06 10:20:44.106434,0 days 00:00:00.202668,2.2437881877707504,56,8,152,13,COMPLETE
691,2.9613669328343186,2.025940696145153,11.289277594820753,47.5,2023-12-06 10:20:44.107364,2023-12-06 10:20:44.306476,0 days 00:00:00.199112,2.467182800438116,48,64,140,13,COMPLETE
692,2.853723270490702,1.7952130569719478,14.90348629930803,39.705882352941174,2023-12-06 10:20:44.307514,2023-12-06 10:20:44.504147,0 days 00:00:00.196633,2.645059715201972,24,28,104,13,COMPLETE
693,3.2934941902265433,2.401930582090694,17.740245979086897,54.761904761904766,2023-12-06 10:20:44.505342,2023-12-06 10:20:44.841804,0 days 00:00:00.336462,2.467182800438116,48,8,200,13,COMPLETE
694,1.756629687958669,1.4995715636451363,6.342321755956276,41.86046511627907,2023-12-06 10:20:44.842620,2023-12-06 10:20:45.035075,0 days 00:00:00.192455,2.6306113963197406,72,64,96,13,COMPLETE
695,4.163469021806837,2.764776555569574,23.10807930271251,51.06382978723404,2023-12-06 10:20:45.035943,2023-12-06 10:20:45.232280,0 days 00:00:00.196337,2.467182800438116,48,8,160,13,COMPLETE
696,2.8650316302236005,2.004895194542776,10.326251501982645,48.0,2023-12-06 10:20:45.233179,2023-12-06 10:20:45.429881,0 days 00:00:00.196702,2.995500894740079,28,8,212,13,COMPLETE
697,2.9502432529123963,2.255312130509088,13.393412451546993,58.333333333333336,2023-12-06 10:20:45.430881,2023-12-06 10:20:45.621550,0 days 00:00:00.190669,2.5338040278789333,60,8,212,13,COMPLETE
698,4.163469021806837,2.764776555569574,23.10807930271251,51.06382978723404,2023-12-06 10:20:45.622558,2023-12-06 10:20:45.817197,0 days 00:00:00.194639,2.515903663603728,48,8,160,13,COMPLETE
699,3.2934941902265433,2.401930582090694,17.740245979086897,54.761904761904766,2023-12-06 10:20:45.818101,2023-12-06 10:20:46.012084,0 days 00:00:00.193983,2.467182800438116,48,8,200,13,COMPLETE
700,3.0872139509263343,2.1317825801272874,15.300970346446407,48.0,2023-12-06 10:20:46.013501,2023-12-06 10:20:46.214565,0 days 00:00:00.201064,2.9105770285257444,24,68,160,13,COMPLETE
701,3.0303718220142772,1.5508976794409726,7.850955092500605,40.298507462686565,2023-12-06 10:20:46.215536,2023-12-06 10:20:46.414573,0 days 00:00:00.199037,2.5338040278789333,28,12,72,13,COMPLETE
702,0.46546466714075485,1.0875738521957186,0.9842215404785268,47.5,2023-12-06 10:20:46.415435,2023-12-06 10:20:46.614413,0 days 00:00:00.198978,2.998742779767936,40,64,168,13,COMPLETE
703,1.8067689599066463,1.6208216582976456,6.197572664935488,45.94594594594595,2023-12-06 10:20:46.615606,2023-12-06 10:20:46.822713,0 days 00:00:00.207107,2.9270944405191375,48,60,160,13,COMPLETE
704,3.3312997970740947,2.2637683114090343,15.61993601393836,55.00000000000001,2023-12-06 10:20:46.823667,2023-12-06 10:20:47.023115,0 days 00:00:00.199448,2.467182800438116,60,8,168,13,COMPLETE
705,0.18505396946080757,1.0251362381976572,0.13071170824478148,39.02439024390244,2023-12-06 10:20:47.024071,2023-12-06 10:20:47.228081,0 days 00:00:00.204010,2.609381161469427,56,52,120,13,COMPLETE
706,1.8785554865845244,1.855845813200797,5.150156941069963,50.0,2023-12-06 10:20:47.229373,2023-12-06 10:20:47.437967,0 days 00:00:00.208594,2.9097269087202697,60,72,212,13,COMPLETE
707,3.147579422902544,1.5956668723616698,8.629488354625575,48.64864864864865,2023-12-06 10:20:47.438941,2023-12-06 10:20:47.642529,0 days 00:00:00.203588,2.3647329319940793,24,8,60,13,COMPLETE
708,3.0115053094587716,1.6167161453441086,9.18081916374054,39.24050632911392,2023-12-06 10:20:47.643622,2023-12-06 10:20:47.844600,0 days 00:00:00.200978,2.3970603201237415,24,8,44,13,COMPLETE
709,3.788562164857997,1.9504376102140815,16.739506887129654,42.592592592592595,2023-12-06 10:20:47.845516,2023-12-06 10:20:48.045418,0 days 00:00:00.199902,2.467182800438116,48,8,96,13,COMPLETE
710,1.3832921868199923,1.410545027042005,3.6259068947792636,34.883720930232556,2023-12-06 10:20:48.046232,2023-12-06 10:20:48.252123,0 days 00:00:00.205891,2.5338040278789333,48,64,88,13,COMPLETE
711,3.7274061932054066,2.403340956113595,18.98857138134131,52.17391304347826,2023-12-06 10:20:48.253306,2023-12-06 10:20:48.457660,0 days 00:00:00.204354,2.3647329319940793,48,8,168,13,COMPLETE
712,2.357695324128554,1.7159518510709217,5.353315374442177,42.22222222222222,2023-12-06 10:20:48.458812,2023-12-06 10:20:48.654505,0 days 00:00:00.195693,2.995500894740079,64,20,36,13,COMPLETE
713,1.7006783572136597,1.4369028561037538,5.680177000897411,58.536585365853654,2023-12-06 10:20:48.655331,2023-12-06 10:20:48.853881,0 days 00:00:00.198550,2.467182800438116,32,56,160,13,COMPLETE
714,3.1054575942220435,1.9353050500975593,9.777470782774085,36.84210526315789,2023-12-06 10:20:48.854785,2023-12-06 10:20:49.050993,0 days 00:00:00.196208,2.8834745634020846,48,8,36,13,COMPLETE
715,2.078057865964455,1.3795242151796177,4.244839936139242,33.89830508474576,2023-12-06 10:20:49.051887,2023-12-06 10:20:49.244325,0 days 00:00:00.192438,2.324025368615879,44,8,88,13,COMPLETE
716,1.9414852784156733,1.4221591150702573,4.359277277400836,41.66666666666667,2023-12-06 10:20:49.245162,2023-12-06 10:20:49.441168,0 days 00:00:00.196006,2.8306414474750996,36,8,160,13,COMPLETE
717,4.862249199107518,2.687642558206652,24.626228126795464,38.775510204081634,2023-12-06 10:20:49.442142,2023-12-06 10:20:49.666041,0 days 00:00:00.223899,2.5315120372849496,56,12,72,14,COMPLETE
718,2.1190091437685923,1.7615920371856206,7.239632660804488,50.0,2023-12-06 10:20:49.666878,2023-12-06 10:20:49.861349,0 days 00:00:00.194471,2.415523549358664,48,32,168,14,COMPLETE
719,-1.909812189375577,0.5072931726322393,-2.0157962626113335,29.629629629629626,2023-12-06 10:20:49.862257,2023-12-06 10:20:50.081398,0 days 00:00:00.219141,2.2437881877707504,60,44,32,14,COMPLETE
720,2.9502432529123963,2.255312130509088,13.393412451546993,58.333333333333336,2023-12-06 10:20:50.082239,2023-12-06 10:20:50.279738,0 days 00:00:00.197499,2.4200735711356405,60,8,212,14,COMPLETE
721,2.346642802828256,1.573218131358496,5.275386854146974,40.42553191489361,2023-12-06 10:20:50.280635,2023-12-06 10:20:50.477307,0 days 00:00:00.196672,2.761397570548098,40,8,164,14,COMPLETE
722,,,,,2023-12-06 10:20:50.478129,2023-12-06 10:20:50.672510,0 days 00:00:00.194381,2.995500894740079,4,12,212,14,FAIL
723,2.9502432529123963,2.255312130509088,13.393412451546993,58.333333333333336,2023-12-06 10:20:50.673711,2023-12-06 10:20:50.868124,0 days 00:00:00.194413,2.4776220817084647,60,8,212,14,COMPLETE
724,2.822837586754844,1.8162888954130203,12.115761445802747,39.34426229508197,2023-12-06 10:20:50.868956,2023-12-06 10:20:51.063925,0 days 00:00:00.194969,2.3970603201237415,24,64,104,14,COMPLETE
725,4.964875641249786,2.982371201209184,19.72052548941767,51.162790697674424,2023-12-06 10:20:51.064813,2023-12-06 10:20:51.261693,0 days 00:00:00.196880,2.5338040278789333,60,8,68,14,COMPLETE
726,-0.30290900063165155,0.8971922649474361,-0.6523162404402768,41.17647058823529,2023-12-06 10:20:51.262552,2023-12-06 10:20:51.457318,0 days 00:00:00.194766,2.467182800438116,32,56,96,14,COMPLETE
727,3.3312997970740947,2.2637683114090343,15.61993601393836,55.00000000000001,2023-12-06 10:20:51.458159,2023-12-06 10:20:51.652145,0 days 00:00:00.193986,2.5338040278789333,60,8,168,14,COMPLETE
728,2.0248444184806673,1.3884285015395061,6.584535500213557,38.75,2023-12-06 10:20:51.653000,2023-12-06 10:20:51.846998,0 days 00:00:00.193998,2.8834745634020846,24,40,56,14,COMPLETE
729,3.917307939288952,2.659908167610499,21.210455687387817,47.82608695652174,2023-12-06 10:20:51.847825,2023-12-06 10:20:52.042783,0 days 00:00:00.194958,2.467182800438116,48,16,160,14,COMPLETE
730,1.8721642766813145,1.5021308420660704,3.6817629445588094,41.66666666666667,2023-12-06 10:20:52.043641,2023-12-06 10:20:52.236781,0 days 00:00:00.193140,2.8306414474750996,56,12,24,14,COMPLETE
731,1.7445960278374397,1.5243182311035368,4.220993311360631,50.0,2023-12-06 10:20:52.237666,2023-12-06 10:20:52.433682,0 days 00:00:00.196016,2.467182800438116,28,44,200,14,COMPLETE
732,4.777982748313889,2.679884217164555,31.57836849419224,48.837209302325576,2023-12-06 10:20:52.434539,2023-12-06 10:20:52.630687,0 days 00:00:00.196148,2.5338040278789333,60,8,88,14,COMPLETE
733,2.4404106067485274,1.4048476632740554,9.080684265385546,39.39393939393939,2023-12-06 10:20:52.631604,2023-12-06 10:20:52.823804,0 days 00:00:00.192200,1.9982989088407797,60,8,104,14,COMPLETE
734,4.315483192703588,2.307513996150154,24.60822536244229,48.97959183673469,2023-12-06 10:20:52.824720,2023-12-06 10:20:53.016129,0 days 00:00:00.191409,2.8834745634020846,52,8,92,14,COMPLETE
735,2.5860239191261605,1.9908648010490255,9.968266291976718,56.75675675675676,2023-12-06 10:20:53.016936,2023-12-06 10:20:53.206891,0 days 00:00:00.189955,2.0789158222471986,60,4,212,14,COMPLETE
736,1.5295895637289945,1.4628114158887136,4.774517961813875,43.90243902439025,2023-12-06 10:20:53.207749,2023-12-06 10:20:53.402212,0 days 00:00:00.194463,2.641842095188106,52,8,180,14,COMPLETE
