number,sharpe_ratio,profit factor,calmar_ratio,win rate,datetime_start,datetime_complete,duration,params_BBand_mult,params_BBand_window,params_OI_window_MA_f,params_OI_window_MA_s,params_OI_window_rank,params_OI_window_rank_MA,params_RV_period,params_RV_window,system_attrs_nsga2:generation,state
354,0.6325372536464365,1.187297713355395,1.2316502130964901,37.80487804878049,2023-12-05 23:55:05.605178,2023-12-05 23:55:05.810996,0 days 00:00:00.205818,2.824931893905129,12,20,116,36,60,24,36,6,COMPLETE
355,1.9218829751606497,1.6731468475250217,4.864983747437623,45.45454545454545,2023-12-05 23:55:05.811896,2023-12-05 23:55:06.019993,0 days 00:00:00.208097,2.150492982580584,24,16,200,48,72,144,8,6,COMPLETE
356,1.1637248630593124,1.3503668410732443,2.3483067082738613,41.9753086419753,2023-12-05 23:55:06.020949,2023-12-05 23:55:06.229300,0 days 00:00:00.208351,2.800590049162424,56,16,116,36,204,144,8,6,COMPLETE
357,1.851360920664646,1.7464039990971016,6.2841760620404505,41.9753086419753,2023-12-05 23:55:06.230074,2023-12-05 23:55:06.434483,0 days 00:00:00.204409,2.095051337347122,28,48,176,24,192,24,12,6,COMPLETE
358,-0.05351224982381444,0.9491817366582971,-0.28713878548064475,35.55555555555556,2023-12-05 23:55:06.435390,2023-12-05 23:55:06.639811,0 days 00:00:00.204421,2.373583458863998,48,28,176,36,96,168,44,6,COMPLETE
359,1.6926385897991276,1.6699356102153091,4.665097345314773,42.5287356321839,2023-12-05 23:55:06.640589,2023-12-05 23:55:06.871555,0 days 00:00:00.230966,2.150492982580584,48,16,176,52,192,96,8,7,COMPLETE
360,0.20009408634799186,1.026560531052898,0.07362144241956692,43.103448275862064,2023-12-05 23:55:06.872315,2023-12-05 23:55:07.096012,0 days 00:00:00.223697,2.7348814902385596,68,48,128,44,144,96,12,7,COMPLETE
361,0.30315259530813027,1.0512883629681073,0.2684938578175357,35.16483516483517,2023-12-05 23:55:07.096869,2023-12-05 23:55:07.306395,0 days 00:00:00.209526,2.5181364639738106,28,16,200,48,72,240,4,7,COMPLETE
362,-0.0725657561059601,0.9307925831439465,-0.2432607983653544,38.0,2023-12-05 23:55:07.307150,2023-12-05 23:55:07.513573,0 days 00:00:00.206423,2.095051337347122,52,4,176,32,192,24,24,7,COMPLETE
363,1.7762042407239982,1.6348757422396094,4.468265489288564,32.857142857142854,2023-12-05 23:55:07.514417,2023-12-05 23:55:07.718536,0 days 00:00:00.204119,2.7685139087971793,52,48,128,4,132,72,60,7,COMPLETE
364,1.600992544918922,1.5221570364314236,2.328320703132569,43.373493975903614,2023-12-05 23:55:07.719419,2023-12-05 23:55:07.924716,0 days 00:00:00.205297,2.095051337347122,48,16,144,32,192,144,8,7,COMPLETE
365,1.7512687364275903,1.5636769804687,2.7550875959594943,45.88235294117647,2023-12-05 23:55:07.925591,2023-12-05 23:55:08.131203,0 days 00:00:00.205612,2.6865291176194868,72,4,196,40,36,72,4,7,COMPLETE
366,0.28517967872577416,1.0737064829140297,0.2993709812645855,40.50632911392405,2023-12-05 23:55:08.132009,2023-12-05 23:55:08.336842,0 days 00:00:00.204833,2.4508354617892807,52,48,216,36,132,192,24,7,COMPLETE
367,2.2277790450199704,1.9452779550567945,6.725509466208772,45.23809523809524,2023-12-05 23:55:08.337779,2023-12-05 23:55:08.544843,0 days 00:00:00.207064,2.824931893905129,52,8,188,32,192,144,12,7,COMPLETE
368,0.37297403955851155,1.1300631509713994,0.346785339572922,38.80597014925373,2023-12-05 23:55:08.545649,2023-12-05 23:55:08.751579,0 days 00:00:00.205930,2.7348814902385596,68,20,136,16,192,48,20,7,COMPLETE
369,1.0732136013126163,1.2020453734408985,2.3142913493259423,37.5,2023-12-05 23:55:08.752380,2023-12-05 23:55:08.955305,0 days 00:00:00.202925,2.5729463438111067,52,4,44,32,192,168,44,7,COMPLETE
370,0.9674140763324237,1.3417977448661955,1.651204382951464,42.66666666666667,2023-12-05 23:55:08.956125,2023-12-05 23:55:09.163737,0 days 00:00:00.207612,2.150492982580584,48,28,140,32,192,72,8,7,COMPLETE
371,1.3642755956057862,1.455045047003783,4.312409755012733,49.0,2023-12-05 23:55:09.164610,2023-12-05 23:55:09.368842,0 days 00:00:00.204232,2.1944578806050323,24,20,176,32,144,24,12,7,COMPLETE
372,1.851360920664646,1.7464039990971016,6.2841760620404505,41.9753086419753,2023-12-05 23:55:09.369620,2023-12-05 23:55:09.572828,0 days 00:00:00.203208,2.3436671035392833,28,48,176,24,204,24,12,7,COMPLETE
373,0.9523424934384589,1.248651471795057,1.8263619783714766,34.61538461538461,2023-12-05 23:55:09.573683,2023-12-05 23:55:09.777656,0 days 00:00:00.203973,2.095051337347122,28,24,84,32,192,24,12,7,COMPLETE
374,1.131204351584436,1.2101104775462015,1.6335157976974404,37.704918032786885,2023-12-05 23:55:09.778462,2023-12-05 23:55:09.980562,0 days 00:00:00.202100,2.1944578806050323,48,28,44,32,60,120,44,7,COMPLETE
375,1.5801190064089417,1.497204201015867,4.55664512980589,44.79166666666667,2023-12-05 23:55:09.981333,2023-12-05 23:55:10.181929,0 days 00:00:00.200596,2.086254226828143,24,48,216,16,120,48,24,7,COMPLETE
376,0.479216334714399,1.134536863288515,0.7643167376953712,30.76923076923077,2023-12-05 23:55:10.182896,2023-12-05 23:55:10.389621,0 days 00:00:00.206725,2.150492982580584,68,36,144,32,192,72,8,7,COMPLETE
377,1.5395652394836992,1.7553082015762254,3.43482731366034,36.36363636363637,2023-12-05 23:55:10.390388,2023-12-05 23:55:10.593057,0 days 00:00:00.202669,2.7348814902385596,64,64,168,24,24,120,32,7,COMPLETE
378,1.013276780813586,1.3915681761677692,1.9037410580856489,42.25352112676056,2023-12-05 23:55:10.593988,2023-12-05 23:55:10.797853,0 days 00:00:00.203865,2.150492982580584,72,16,216,48,72,96,20,7,COMPLETE
379,2.3465242920134566,2.264374899648021,9.571851114761863,47.368421052631575,2023-12-05 23:55:10.798701,2023-12-05 23:55:11.002444,0 days 00:00:00.203743,2.1944578806050323,48,28,176,32,132,120,12,7,COMPLETE
380,1.7159585148881615,2.087428355393203,4.531538343741068,42.857142857142854,2023-12-05 23:55:11.003248,2023-12-05 23:55:11.204420,0 days 00:00:00.201172,2.3723465300398536,68,20,136,72,60,24,20,7,COMPLETE
381,-0.5264094306361187,0.8008022941855938,-0.7324715679377173,33.33333333333333,2023-12-05 23:55:11.205260,2023-12-05 23:55:11.405130,0 days 00:00:00.199870,2.4902643789234826,60,60,176,64,60,168,44,7,COMPLETE
382,1.6761789619976966,1.7973877489976482,5.041163121258216,38.46153846153847,2023-12-05 23:55:11.405881,2023-12-05 23:55:11.608055,0 days 00:00:00.202174,2.150492982580584,68,16,208,8,120,72,8,7,COMPLETE
383,1.8869251721787412,1.9680467289682457,5.22289743462616,42.64705882352941,2023-12-05 23:55:11.608862,2023-12-05 23:55:11.811449,0 days 00:00:00.202587,2.824931893905129,68,16,144,32,192,72,8,7,COMPLETE
384,1.4486313255247059,1.5289732828582487,3.86501799057325,38.372093023255815,2023-12-05 23:55:11.812321,2023-12-05 23:55:12.022556,0 days 00:00:00.210235,2.5181364639738106,8,60,192,32,60,168,12,7,COMPLETE
385,1.1930856160198902,1.5153852522907716,2.3412505849638765,39.705882352941174,2023-12-05 23:55:12.023373,2023-12-05 23:55:12.225823,0 days 00:00:00.202450,2.095051337347122,52,4,136,32,60,24,20,7,COMPLETE
386,0.11262820081897695,1.000349737651751,0.006625859138638985,30.18867924528302,2023-12-05 23:55:12.226629,2023-12-05 23:55:12.427848,0 days 00:00:00.201219,2.7685139087971793,68,48,116,68,60,24,64,7,COMPLETE
387,2.1799311669748263,1.589872664125577,9.225386512070383,42.281879194630875,2023-12-05 23:55:12.428803,2023-12-05 23:55:12.628788,0 days 00:00:00.199985,1.8751016175227577,56,4,188,36,156,144,44,7,COMPLETE
388,2.483150529379728,2.691413140747307,9.296916492494965,41.30434782608695,2023-12-05 23:55:12.629619,2023-12-05 23:55:12.829670,0 days 00:00:00.200051,2.36264437934922,68,60,128,36,192,24,72,7,COMPLETE
389,-0.020885281359784343,0.9875034286440796,-0.2462422781811554,41.284403669724774,2023-12-05 23:55:12.830405,2023-12-05 23:55:13.030490,0 days 00:00:00.200085,2.6865291176194868,24,4,208,20,132,144,68,7,COMPLETE
390,0.9197072024589819,1.284817963777478,2.0155079160644656,42.68292682926829,2023-12-05 23:55:13.031239,2023-12-05 23:55:13.230578,0 days 00:00:00.199339,2.095051337347122,60,24,176,36,36,144,68,7,COMPLETE
391,1.1393273077089996,1.2765613045105182,2.589567141413857,35.294117647058826,2023-12-05 23:55:13.231528,2023-12-05 23:55:13.435372,0 days 00:00:00.203844,2.7348814902385596,24,48,148,48,192,144,32,7,COMPLETE
392,1.3887896759312792,1.623855555809714,2.772618758655426,40.35087719298245,2023-12-05 23:55:13.436226,2023-12-05 23:55:13.637583,0 days 00:00:00.201357,2.6865291176194868,48,48,132,52,132,48,44,7,COMPLETE
393,,,,,2023-12-05 23:55:13.638369,2023-12-05 23:55:13.840425,0 days 00:00:00.202056,2.7685139087971793,4,20,136,44,120,48,20,7,FAIL
394,2.2422111260785145,1.9021848513907702,9.371185711118514,43.02325581395349,2023-12-05 23:55:13.841774,2023-12-05 23:55:14.046059,0 days 00:00:00.204285,2.373583458863998,64,24,136,64,60,120,44,7,COMPLETE
395,0.596621069822265,1.119192657169823,1.199370573239864,40.17857142857143,2023-12-05 23:55:14.046851,2023-12-05 23:55:14.246612,0 days 00:00:00.199761,2.095051337347122,24,20,176,24,120,48,24,7,COMPLETE
396,1.0957854219726644,1.4661288363990062,1.7427820069346012,38.59649122807017,2023-12-05 23:55:14.247489,2023-12-05 23:55:14.462952,0 days 00:00:00.215463,2.373583458863998,60,48,216,4,84,48,44,7,COMPLETE
397,0.012092137936737428,0.9594513069638635,-0.11835397496952285,36.734693877551024,2023-12-05 23:55:14.463932,2023-12-05 23:55:14.670566,0 days 00:00:00.206634,2.6865291176194868,60,48,136,36,192,24,40,7,COMPLETE
398,0.9863566330326425,1.3145119664168814,1.4968307459362558,47.94520547945205,2023-12-05 23:55:14.671352,2023-12-05 23:55:14.874412,0 days 00:00:00.203060,2.7685139087971793,52,48,136,44,132,48,24,7,COMPLETE
399,2.030075460851819,1.780024032150132,7.0993263607345165,41.66666666666667,2023-12-05 23:55:14.875374,2023-12-05 23:55:15.090336,0 days 00:00:00.214962,2.6865291176194868,52,24,136,36,36,120,68,7,COMPLETE
400,1.729839586483135,2.2099400413030716,5.228042826441231,40.74074074074074,2023-12-05 23:55:15.091358,2023-12-05 23:55:15.291865,0 days 00:00:00.200507,2.373583458863998,68,24,136,12,120,24,20,7,COMPLETE
401,1.455685873845956,1.4376753644944105,4.618817409669245,38.18181818181819,2023-12-05 23:55:15.292868,2023-12-05 23:55:15.495475,0 days 00:00:00.202607,2.7348814902385596,24,20,128,12,192,24,12,7,COMPLETE
402,1.6957321319692962,1.7127587559431392,6.9265751159023035,39.75903614457831,2023-12-05 23:55:15.496396,2023-12-05 23:55:15.697166,0 days 00:00:00.200770,2.3436671035392833,24,8,132,32,204,24,36,7,COMPLETE
403,2.7200097091624094,2.145561487614301,10.041052460108899,42.2680412371134,2023-12-05 23:55:15.697963,2023-12-05 23:55:15.899045,0 days 00:00:00.201082,2.7685139087971793,24,48,176,44,132,48,12,7,COMPLETE
404,0.7176019219405406,1.2275669636926818,1.0101133718148738,31.25,2023-12-05 23:55:15.900000,2023-12-05 23:55:16.102761,0 days 00:00:00.202761,2.7685139087971793,52,48,136,44,72,48,12,7,COMPLETE
405,1.296435339093677,1.3987949933029313,2.490725135545286,40.77669902912621,2023-12-05 23:55:16.103626,2023-12-05 23:55:16.316920,0 days 00:00:00.213294,2.5181364639738106,20,64,176,24,144,120,12,7,COMPLETE
406,-0.09706279671261758,0.9287913267068315,-0.24660572704343497,38.0,2023-12-05 23:55:16.317742,2023-12-05 23:55:16.517708,0 days 00:00:00.199966,2.6865291176194868,52,60,28,4,192,72,60,7,COMPLETE
407,2.2985532885139235,2.309055532010756,6.114530220571043,50.0,2023-12-05 23:55:16.518569,2023-12-05 23:55:16.717038,0 days 00:00:00.198469,2.7348814902385596,24,60,168,4,192,24,32,7,COMPLETE
408,0.20929252455651765,1.0355623267434861,0.0948299871615271,41.30434782608695,2023-12-05 23:55:16.717821,2023-12-05 23:55:16.918389,0 days 00:00:00.200568,2.0841378778590673,68,48,132,32,192,24,44,7,COMPLETE
409,1.2918287359663003,1.4346500127606292,2.2830896861554457,38.20224719101123,2023-12-05 23:55:16.919236,2023-12-05 23:55:17.122038,0 days 00:00:00.202802,2.6377470031893147,28,68,176,48,36,144,12,7,COMPLETE
410,-1.2062580193018744,0.6525878415219873,-0.9159718062068768,30.64516129032258,2023-12-05 23:55:17.122881,2023-12-05 23:55:17.354707,0 days 00:00:00.231826,2.86864670066936,68,60,144,36,192,168,8,8,COMPLETE
411,-0.10267082953089338,0.9231589933783165,-0.21404197877882528,40.0,2023-12-05 23:55:17.355501,2023-12-05 23:55:17.556091,0 days 00:00:00.200590,2.824931893905129,68,52,144,12,120,72,20,8,COMPLETE
412,1.693205711254686,2.0064521454757323,4.175368221416735,41.81818181818181,2023-12-05 23:55:17.556891,2023-12-05 23:55:17.757045,0 days 00:00:00.200154,2.7348814902385596,68,20,128,40,84,24,20,8,COMPLETE
413,0.2100085401186965,1.0470687397618286,0.2120010847664217,25.423728813559322,2023-12-05 23:55:17.757873,2023-12-05 23:55:17.959672,0 days 00:00:00.201799,2.824931893905129,68,60,128,32,192,96,72,8,COMPLETE
414,-1.443661526244487,0.7774989512419451,-1.6188824283737016,33.54037267080746,2023-12-05 23:55:17.960526,2023-12-05 23:55:18.161386,0 days 00:00:00.200860,2.0291755737894626,24,4,20,48,36,144,44,8,COMPLETE
415,1.5756404308891114,1.7325845303170506,4.054894646026591,35.84905660377358,2023-12-05 23:55:18.162232,2023-12-05 23:55:18.364416,0 days 00:00:00.202184,2.3723465300398536,68,68,136,72,192,24,20,8,COMPLETE
416,2.373129925769077,2.0043728131743475,7.110287455893199,45.97701149425287,2023-12-05 23:55:18.365243,2023-12-05 23:55:18.567944,0 days 00:00:00.202701,2.095051337347122,52,4,176,32,192,144,12,8,COMPLETE
417,2.383461831460737,2.387265459671655,6.3902720159708855,55.38461538461539,2023-12-05 23:55:18.568804,2023-12-05 23:55:18.768091,0 days 00:00:00.199287,2.7348814902385596,24,44,200,48,12,24,32,8,COMPLETE
418,2.373129925769077,2.0043728131743475,7.110287455893199,45.97701149425287,2023-12-05 23:55:18.768867,2023-12-05 23:55:18.970921,0 days 00:00:00.202054,2.1944578806050323,52,4,176,32,144,144,12,8,COMPLETE
419,1.4252373950488735,1.8236676238990226,4.224823104053078,31.48148148148148,2023-12-05 23:55:18.971789,2023-12-05 23:55:19.173048,0 days 00:00:00.201259,2.7348814902385596,68,60,96,36,60,24,20,8,COMPLETE
420,1.693205711254686,2.0064521454757323,4.175368221416735,41.81818181818181,2023-12-05 23:55:19.173954,2023-12-05 23:55:19.372542,0 days 00:00:00.198588,2.7348814902385596,68,20,128,12,144,24,20,8,COMPLETE
421,0.7109944903610727,1.3273408134461455,1.1960844466547818,39.0625,2023-12-05 23:55:19.373376,2023-12-05 23:55:19.574170,0 days 00:00:00.200794,2.7348814902385596,48,20,128,12,144,24,20,8,COMPLETE
422,2.7200097091624094,2.145561487614301,10.041052460108899,42.2680412371134,2023-12-05 23:55:19.575106,2023-12-05 23:55:19.775648,0 days 00:00:00.200542,2.7685139087971793,24,48,176,32,144,48,12,8,COMPLETE
423,1.1667167289556626,1.4474386123206242,2.330925960602372,45.0,2023-12-05 23:55:19.776464,2023-12-05 23:55:19.974184,0 days 00:00:00.197720,2.4994054890807345,64,16,80,32,60,24,44,8,COMPLETE
424,,,,,2023-12-05 23:55:19.975070,2023-12-05 23:55:20.188905,0 days 00:00:00.213835,2.095051337347122,24,32,32,8,144,24,16,8,FAIL
425,-1.2104493939957226,0.7937740693767535,-1.1371703899241412,26.294820717131472,2023-12-05 23:55:20.190039,2023-12-05 23:55:20.394737,0 days 00:00:00.204698,1.8276145596526037,24,52,176,32,84,24,12,8,COMPLETE
426,1.5824116745170875,2.050074032201379,4.710644910657808,39.285714285714285,2023-12-05 23:55:20.395648,2023-12-05 23:55:20.594571,0 days 00:00:00.198923,2.373583458863998,64,24,136,64,60,24,20,8,COMPLETE
427,1.3642755956057862,1.455045047003783,4.312409755012733,49.0,2023-12-05 23:55:20.595393,2023-12-05 23:55:20.794931,0 days 00:00:00.199538,2.095051337347122,24,20,176,32,192,24,12,8,COMPLETE
428,2.0671192795718216,1.922639309240514,6.218222163107881,39.39393939393939,2023-12-05 23:55:20.795765,2023-12-05 23:55:20.995664,0 days 00:00:00.199899,2.7348814902385596,24,64,116,48,192,24,32,8,COMPLETE
429,1.6300581688836984,1.5641560138209445,4.942184047877533,45.78313253012048,2023-12-05 23:55:20.996477,2023-12-05 23:55:21.199530,0 days 00:00:00.203053,2.7685139087971793,32,32,176,44,192,24,12,8,COMPLETE
430,-0.20868675228425246,0.8953909115520662,-0.39420561092862755,40.0,2023-12-05 23:55:21.200451,2023-12-05 23:55:21.610797,0 days 00:00:00.410346,2.3723465300398536,68,20,144,72,84,72,20,8,COMPLETE
431,-0.7433770854388114,0.7894721670500341,-1.2869527265646814,31.506849315068493,2023-12-05 23:55:21.611622,2023-12-05 23:55:21.820109,0 days 00:00:00.208487,2.1944578806050323,52,60,176,4,132,120,60,8,COMPLETE
432,1.216561677120072,1.5488204907318452,2.8158735023489867,37.68115942028986,2023-12-05 23:55:21.821140,2023-12-05 23:55:22.030828,0 days 00:00:00.209688,2.347843376419185,52,20,136,32,132,48,12,8,COMPLETE
433,3.3701369581780845,2.2295885643702964,20.07050297916181,42.4,2023-12-05 23:55:22.031765,2023-12-05 23:55:22.241457,0 days 00:00:00.209692,2.824931893905129,24,8,132,32,192,144,12,8,COMPLETE
434,2.495104496071784,2.28899176362594,10.06453899094319,48.75,2023-12-05 23:55:22.242268,2023-12-05 23:55:22.454013,0 days 00:00:00.211745,2.095051337347122,52,20,176,32,192,144,12,8,COMPLETE
435,0.596621069822265,1.119192657169823,1.199370573239864,40.17857142857143,2023-12-05 23:55:22.454904,2023-12-05 23:55:22.660972,0 days 00:00:00.206068,2.095051337347122,24,20,176,32,192,48,24,8,COMPLETE
436,-0.16676839799696938,0.8839701763991453,-0.4910517639599987,31.818181818181817,2023-12-05 23:55:22.661833,2023-12-05 23:55:22.870614,0 days 00:00:00.208781,2.7348814902385596,64,60,204,4,192,216,24,8,COMPLETE
437,-0.04029341854295066,0.9849230188253283,-0.17960002346939996,34.34343434343434,2023-12-05 23:55:22.871438,2023-12-05 23:55:23.081300,0 days 00:00:00.209862,2.824931893905129,64,20,68,32,60,24,12,8,COMPLETE
438,1.1082784278529378,1.305111188206435,2.8202296359353882,36.26373626373626,2023-12-05 23:55:23.082108,2023-12-05 23:55:23.295409,0 days 00:00:00.213301,2.095051337347122,56,16,176,4,192,96,44,8,COMPLETE
439,0.8224643843925425,1.2111581957736723,1.7023286452341797,38.144329896907216,2023-12-05 23:55:23.296298,2023-12-05 23:55:23.506344,0 days 00:00:00.210046,2.7685139087971793,24,60,176,44,192,240,8,8,COMPLETE
440,1.0646336482897272,1.3382589516478853,2.7552828237192863,36.08247422680412,2023-12-05 23:55:23.507174,2023-12-05 23:55:23.716169,0 days 00:00:00.208995,2.824931893905129,28,8,136,20,144,24,12,8,COMPLETE
441,0.49490044010082734,1.107162131917833,0.4584623215825996,34.285714285714285,2023-12-05 23:55:23.717107,2023-12-05 23:55:23.922314,0 days 00:00:00.205207,2.7348814902385596,24,56,60,60,192,24,32,8,COMPLETE
442,0.4630407372422907,1.1205807097813067,0.4871481618337133,45.07042253521127,2023-12-05 23:55:23.923126,2023-12-05 23:55:24.128778,0 days 00:00:00.205652,2.6865291176194868,24,60,168,36,36,24,44,8,COMPLETE
443,1.165205677805607,1.4485299586341163,2.399342861148274,39.189189189189186,2023-12-05 23:55:24.129688,2023-12-05 23:55:24.352332,0 days 00:00:00.222644,2.36264437934922,48,60,128,36,192,24,12,8,COMPLETE
444,0.9276056042661356,1.2458870081824012,1.8664813168177692,32.97872340425532,2023-12-05 23:55:24.353175,2023-12-05 23:55:24.562864,0 days 00:00:00.209689,2.824931893905129,56,8,188,36,156,96,44,8,COMPLETE
445,1.8480510608210965,1.481678252763879,4.772837903872486,35.87786259541985,2023-12-05 23:55:24.563762,2023-12-05 23:55:24.766719,0 days 00:00:00.202957,2.4994054890807345,24,16,132,24,204,120,44,8,COMPLETE
446,1.3642755956057862,1.455045047003783,4.312409755012733,49.0,2023-12-05 23:55:24.767660,2023-12-05 23:55:24.972340,0 days 00:00:00.204680,2.095051337347122,24,20,176,20,144,24,12,8,COMPLETE
447,1.024983305309458,1.315549254643126,1.7182849606490818,35.526315789473685,2023-12-05 23:55:24.973146,2023-12-05 23:55:25.182639,0 days 00:00:00.209493,2.150492982580584,40,48,136,44,132,48,16,8,COMPLETE
448,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:55:25.183596,2023-12-05 23:55:25.394925,0 days 00:00:00.211329,2.9394641823700813,24,24,176,36,36,144,12,8,COMPLETE
449,1.3940287088527732,1.3916538890558672,3.8073468232903362,37.362637362637365,2023-12-05 23:55:25.395776,2023-12-05 23:55:25.607507,0 days 00:00:00.211731,2.373583458863998,60,4,136,36,96,168,44,8,COMPLETE
450,2.196132145631229,2.011406466274426,6.006786638002237,43.93939393939394,2023-12-05 23:55:25.608304,2023-12-05 23:55:25.817137,0 days 00:00:00.208833,2.7348814902385596,24,60,124,20,204,24,32,8,COMPLETE
