number,value,datetime_start,datetime_complete,duration,params_BBand_window,params_OI_window_MA_f,params_OI_window_MA_s,params_RV_period,params_RV_window,state
753,3.72541063760457,2023-12-07 13:37:23.895876,2023-12-07 13:37:24.139155,0 days 00:00:00.243279,48,20,60,120,44,COMPLETE
754,2.8846247932408904,2023-12-07 13:37:24.140082,2023-12-07 13:37:24.386863,0 days 00:00:00.246781,48,16,60,120,44,COMPLETE
755,2.9134516597675293,2023-12-07 13:37:24.387986,2023-12-07 13:37:24.633503,0 days 00:00:00.245517,48,20,64,96,48,COMPLETE
756,3.72541063760457,2023-12-07 13:37:24.634482,2023-12-07 13:37:24.879335,0 days 00:00:00.244853,48,20,60,120,44,COMPLETE
757,3.72541063760457,2023-12-07 13:37:24.880354,2023-12-07 13:37:25.127550,0 days 00:00:00.247196,48,20,60,120,44,COMPLETE
758,1.0068601285499934,2023-12-07 13:37:25.128579,2023-12-07 13:37:25.375003,0 days 00:00:00.246424,52,40,64,48,44,COMPLETE
759,3.72541063760457,2023-12-07 13:37:25.376019,2023-12-07 13:37:25.631353,0 days 00:00:00.255334,48,20,60,120,44,COMPLETE
760,2.460816692244353,2023-12-07 13:37:25.637828,2023-12-07 13:37:25.891259,0 days 00:00:00.253431,52,16,60,120,44,COMPLETE
761,3.2619799142594803,2023-12-07 13:37:25.892882,2023-12-07 13:37:26.142104,0 days 00:00:00.249222,48,20,60,120,48,COMPLETE
762,2.8846247932408904,2023-12-07 13:37:26.143118,2023-12-07 13:37:26.387389,0 days 00:00:00.244271,48,16,60,120,44,COMPLETE
763,3.29128593075645,2023-12-07 13:37:26.388325,2023-12-07 13:37:26.635456,0 days 00:00:00.247131,52,20,64,120,44,COMPLETE
764,2.3205669073249564,2023-12-07 13:37:26.636606,2023-12-07 13:37:26.881779,0 days 00:00:00.245173,48,12,60,120,48,COMPLETE
765,3.72541063760457,2023-12-07 13:37:26.882797,2023-12-07 13:37:27.127129,0 days 00:00:00.244332,48,20,60,120,44,COMPLETE
766,2.7365990380036727,2023-12-07 13:37:27.128127,2023-12-07 13:37:27.381853,0 days 00:00:00.253726,48,52,64,120,44,COMPLETE
767,2.5589444763908613,2023-12-07 13:37:27.382891,2023-12-07 13:37:27.624840,0 days 00:00:00.241949,52,20,60,96,44,COMPLETE
768,0.37235259000915044,2023-12-07 13:37:27.626036,2023-12-07 13:37:27.869605,0 days 00:00:00.243569,8,44,60,120,48,COMPLETE
769,2.8846247932408904,2023-12-07 13:37:27.870549,2023-12-07 13:37:28.112417,0 days 00:00:00.241868,48,16,60,120,44,COMPLETE
770,3.2044027700674964,2023-12-07 13:37:28.113318,2023-12-07 13:37:28.359701,0 days 00:00:00.246383,48,20,64,120,48,COMPLETE
771,3.4204992284223095,2023-12-07 13:37:28.360625,2023-12-07 13:37:28.603775,0 days 00:00:00.243150,52,20,60,120,44,COMPLETE
772,3.5951189830896606,2023-12-07 13:37:28.604782,2023-12-07 13:37:28.847425,0 days 00:00:00.242643,48,20,64,120,44,COMPLETE
773,2.8846247932408904,2023-12-07 13:37:28.848404,2023-12-07 13:37:29.093832,0 days 00:00:00.245428,48,16,60,120,44,COMPLETE
774,2.7147320387198053,2023-12-07 13:37:29.094817,2023-12-07 13:37:29.338277,0 days 00:00:00.243460,56,20,60,120,48,COMPLETE
775,3.29128593075645,2023-12-07 13:37:29.339370,2023-12-07 13:37:29.582517,0 days 00:00:00.243147,52,20,64,120,44,COMPLETE
776,3.72541063760457,2023-12-07 13:37:29.583496,2023-12-07 13:37:29.827009,0 days 00:00:00.243513,48,20,60,120,44,COMPLETE
777,2.8846247932408904,2023-12-07 13:37:29.828008,2023-12-07 13:37:30.072715,0 days 00:00:00.244707,48,16,60,120,44,COMPLETE
778,3.72541063760457,2023-12-07 13:37:30.073733,2023-12-07 13:37:30.315261,0 days 00:00:00.241528,48,20,60,120,44,COMPLETE
779,3.2044027700674964,2023-12-07 13:37:30.316323,2023-12-07 13:37:30.560417,0 days 00:00:00.244094,48,20,64,120,48,COMPLETE
780,3.72541063760457,2023-12-07 13:37:30.561391,2023-12-07 13:37:30.811312,0 days 00:00:00.249921,48,20,60,120,44,COMPLETE
781,2.037139252092948,2023-12-07 13:37:30.812237,2023-12-07 13:37:31.058298,0 days 00:00:00.246061,52,16,64,96,44,COMPLETE
782,3.72541063760457,2023-12-07 13:37:31.059344,2023-12-07 13:37:31.305303,0 days 00:00:00.245959,48,20,60,120,44,COMPLETE
783,3.2619799142594803,2023-12-07 13:37:31.306273,2023-12-07 13:37:31.549567,0 days 00:00:00.243294,48,20,60,120,48,COMPLETE
784,3.4204992284223095,2023-12-07 13:37:31.550486,2023-12-07 13:37:31.797587,0 days 00:00:00.247101,52,20,60,120,44,COMPLETE
785,3.5951189830896606,2023-12-07 13:37:31.798602,2023-12-07 13:37:32.044647,0 days 00:00:00.246045,48,20,64,120,44,COMPLETE
786,2.8846247932408904,2023-12-07 13:37:32.045618,2023-12-07 13:37:32.291605,0 days 00:00:00.245987,48,16,60,120,44,COMPLETE
787,3.2619799142594803,2023-12-07 13:37:32.292826,2023-12-07 13:37:32.538938,0 days 00:00:00.246112,48,20,60,120,48,COMPLETE
788,3.72541063760457,2023-12-07 13:37:32.539938,2023-12-07 13:37:32.785707,0 days 00:00:00.245769,48,20,60,120,44,COMPLETE
789,2.460816692244353,2023-12-07 13:37:32.786708,2023-12-07 13:37:33.030541,0 days 00:00:00.243833,52,16,60,120,44,COMPLETE
790,2.949386165924144,2023-12-07 13:37:33.031503,2023-12-07 13:37:33.276363,0 days 00:00:00.244860,28,20,64,120,44,COMPLETE
791,0.6249947213102155,2023-12-07 13:37:33.277339,2023-12-07 13:37:33.522049,0 days 00:00:00.244710,52,16,60,96,52,COMPLETE
792,3.2619799142594803,2023-12-07 13:37:33.523028,2023-12-07 13:37:33.762992,0 days 00:00:00.239964,48,20,60,120,48,COMPLETE
793,3.5951189830896606,2023-12-07 13:37:33.763902,2023-12-07 13:37:34.010261,0 days 00:00:00.246359,48,20,64,120,44,COMPLETE
794,3.72541063760457,2023-12-07 13:37:34.011310,2023-12-07 13:37:34.265070,0 days 00:00:00.253760,48,20,60,120,44,COMPLETE
795,3.1896936595650134,2023-12-07 13:37:34.266064,2023-12-07 13:37:34.511610,0 days 00:00:00.245546,52,20,60,120,48,COMPLETE
796,2.8846247932408904,2023-12-07 13:37:34.512629,2023-12-07 13:37:34.759228,0 days 00:00:00.246599,48,16,60,120,44,COMPLETE
797,2.020106309645934,2023-12-07 13:37:34.760235,2023-12-07 13:37:35.004659,0 days 00:00:00.244424,20,20,64,120,44,COMPLETE
798,3.72541063760457,2023-12-07 13:37:35.005628,2023-12-07 13:37:35.246131,0 days 00:00:00.240503,48,20,60,120,44,COMPLETE
799,2.919675075295665,2023-12-07 13:37:35.247051,2023-12-07 13:37:35.490965,0 days 00:00:00.243914,48,16,64,120,48,COMPLETE
800,3.4204992284223095,2023-12-07 13:37:35.491915,2023-12-07 13:37:35.734568,0 days 00:00:00.242653,52,20,60,120,44,COMPLETE
801,2.7978290763844424,2023-12-07 13:37:35.735601,2023-12-07 13:37:35.976829,0 days 00:00:00.241228,48,20,60,96,44,COMPLETE
802,3.2619799142594803,2023-12-07 13:37:35.977733,2023-12-07 13:37:36.220821,0 days 00:00:00.243088,48,20,60,120,48,COMPLETE
803,3.29128593075645,2023-12-07 13:37:36.221848,2023-12-07 13:37:36.465564,0 days 00:00:00.243716,52,20,64,120,44,COMPLETE
804,2.8846247932408904,2023-12-07 13:37:36.466526,2023-12-07 13:37:36.708026,0 days 00:00:00.241500,48,16,60,120,44,COMPLETE
805,3.031618450200262,2023-12-07 13:37:36.709023,2023-12-07 13:37:36.956245,0 days 00:00:00.247222,52,20,64,120,40,COMPLETE
806,2.289767740940479,2023-12-07 13:37:36.957253,2023-12-07 13:37:37.202252,0 days 00:00:00.244999,48,16,60,120,48,COMPLETE
807,3.72541063760457,2023-12-07 13:37:37.203281,2023-12-07 13:37:37.446889,0 days 00:00:00.243608,48,20,60,120,44,COMPLETE
808,2.5589444763908613,2023-12-07 13:37:37.447828,2023-12-07 13:37:37.700830,0 days 00:00:00.253002,52,20,60,96,44,COMPLETE
809,3.72541063760457,2023-12-07 13:37:37.701803,2023-12-07 13:37:37.949083,0 days 00:00:00.247280,48,20,60,120,44,COMPLETE
810,3.2044027700674964,2023-12-07 13:37:37.950016,2023-12-07 13:37:38.193821,0 days 00:00:00.243805,48,20,64,120,48,COMPLETE
811,2.6267975552594667,2023-12-07 13:37:38.194955,2023-12-07 13:37:38.436029,0 days 00:00:00.241074,48,16,60,120,40,COMPLETE
812,2.061786797689592,2023-12-07 13:37:38.437091,2023-12-07 13:37:38.681782,0 days 00:00:00.244691,48,20,60,216,44,COMPLETE
813,1.2329492529326571,2023-12-07 13:37:38.682882,2023-12-07 13:37:38.927041,0 days 00:00:00.244159,52,36,16,120,40,COMPLETE
814,2.8846247932408904,2023-12-07 13:37:38.928031,2023-12-07 13:37:39.172316,0 days 00:00:00.244285,48,16,60,120,44,COMPLETE
815,-0.644543944994539,2023-12-07 13:37:39.173248,2023-12-07 13:37:39.417011,0 days 00:00:00.243763,56,4,32,96,48,COMPLETE
816,2.1959062465160533,2023-12-07 13:37:39.418202,2023-12-07 13:37:39.661098,0 days 00:00:00.242896,12,20,64,120,44,COMPLETE
817,1.852718886172617,2023-12-07 13:37:39.662121,2023-12-07 13:37:39.908020,0 days 00:00:00.245899,56,12,60,120,44,COMPLETE
818,3.72541063760457,2023-12-07 13:37:39.908954,2023-12-07 13:37:40.150829,0 days 00:00:00.241875,48,20,60,120,44,COMPLETE
819,3.2044027700674964,2023-12-07 13:37:40.151799,2023-12-07 13:37:40.395337,0 days 00:00:00.243538,48,20,64,120,48,COMPLETE
820,2.285291385972168,2023-12-07 13:37:40.396314,2023-12-07 13:37:40.642656,0 days 00:00:00.246342,52,16,60,120,40,COMPLETE
821,3.72541063760457,2023-12-07 13:37:40.643671,2023-12-07 13:37:41.085002,0 days 00:00:00.441331,48,20,60,120,44,COMPLETE
822,3.018922909593342,2023-12-07 13:37:41.085960,2023-12-07 13:37:41.336660,0 days 00:00:00.250700,48,16,64,120,40,COMPLETE
823,1.5239203445443283,2023-12-07 13:37:41.337682,2023-12-07 13:37:41.585140,0 days 00:00:00.247458,52,20,28,120,44,COMPLETE
824,2.7813533036796723,2023-12-07 13:37:41.586089,2023-12-07 13:37:41.831174,0 days 00:00:00.245085,48,24,60,120,48,COMPLETE
825,2.5049374645034606,2023-12-07 13:37:41.832098,2023-12-07 13:37:42.079779,0 days 00:00:00.247681,48,56,60,120,44,COMPLETE
826,2.5589444763908613,2023-12-07 13:37:42.080740,2023-12-07 13:37:42.325803,0 days 00:00:00.245063,52,20,60,96,44,COMPLETE
827,3.5951189830896606,2023-12-07 13:37:42.326750,2023-12-07 13:37:42.571651,0 days 00:00:00.244901,48,20,64,120,44,COMPLETE
828,1.2879865238776664,2023-12-07 13:37:42.572627,2023-12-07 13:37:42.816621,0 days 00:00:00.243994,52,24,60,24,48,COMPLETE
829,3.2636058251633986,2023-12-07 13:37:42.817552,2023-12-07 13:37:43.063499,0 days 00:00:00.245947,48,20,64,120,40,COMPLETE
830,3.1488483674352623,2023-12-07 13:37:43.064534,2023-12-07 13:37:43.309276,0 days 00:00:00.244742,48,24,60,120,44,COMPLETE
831,3.72541063760457,2023-12-07 13:37:43.310345,2023-12-07 13:37:43.556103,0 days 00:00:00.245758,48,20,60,120,44,COMPLETE
832,2.1609742600771416,2023-12-07 13:37:43.557039,2023-12-07 13:37:43.804726,0 days 00:00:00.247687,52,16,60,120,48,COMPLETE
833,3.72541063760457,2023-12-07 13:37:43.805769,2023-12-07 13:37:44.051941,0 days 00:00:00.246172,48,20,60,120,44,COMPLETE
834,3.018922909593342,2023-12-07 13:37:44.052875,2023-12-07 13:37:44.305933,0 days 00:00:00.253058,48,16,64,120,40,COMPLETE
835,3.4204992284223095,2023-12-07 13:37:44.307128,2023-12-07 13:37:44.548406,0 days 00:00:00.241278,52,20,60,120,44,COMPLETE
836,2.8556160946789535,2023-12-07 13:37:44.549418,2023-12-07 13:37:44.792139,0 days 00:00:00.242721,48,24,60,120,40,COMPLETE
837,2.2127719075439423,2023-12-07 13:37:44.793066,2023-12-07 13:37:45.037502,0 days 00:00:00.244436,48,20,60,96,52,COMPLETE
838,2.6474888669577235,2023-12-07 13:37:45.038485,2023-12-07 13:37:45.288641,0 days 00:00:00.250156,48,24,64,120,48,COMPLETE
839,3.72541063760457,2023-12-07 13:37:45.289604,2023-12-07 13:37:45.537062,0 days 00:00:00.247458,48,20,60,120,44,COMPLETE
840,2.0868065241475353,2023-12-07 13:37:45.538043,2023-12-07 13:37:45.780749,0 days 00:00:00.242706,52,32,60,120,40,COMPLETE
841,2.8551254842985805,2023-12-07 13:37:45.781711,2023-12-07 13:37:46.026904,0 days 00:00:00.245193,48,12,60,120,44,COMPLETE
842,-0.3794237508009892,2023-12-07 13:37:46.027975,2023-12-07 13:37:46.273421,0 days 00:00:00.245446,52,16,8,96,44,COMPLETE
843,3.298803330191823,2023-12-07 13:37:46.274583,2023-12-07 13:37:46.518618,0 days 00:00:00.244035,72,20,64,120,48,COMPLETE
844,3.72541063760457,2023-12-07 13:37:46.519645,2023-12-07 13:37:46.764788,0 days 00:00:00.245143,48,20,60,120,44,COMPLETE
845,3.1488483674352623,2023-12-07 13:37:46.765851,2023-12-07 13:37:47.010319,0 days 00:00:00.244468,48,24,60,120,44,COMPLETE
846,3.2044027700674964,2023-12-07 13:37:47.011547,2023-12-07 13:37:47.266254,0 days 00:00:00.254707,48,20,64,120,48,COMPLETE
847,2.8846247932408904,2023-12-07 13:37:47.267313,2023-12-07 13:37:47.508955,0 days 00:00:00.241642,48,16,60,120,44,COMPLETE
848,2.6603066238347606,2023-12-07 13:37:47.509901,2023-12-07 13:37:47.755556,0 days 00:00:00.245655,52,24,60,120,40,COMPLETE
849,3.5951189830896606,2023-12-07 13:37:47.756500,2023-12-07 13:37:48.004161,0 days 00:00:00.247661,48,20,64,120,44,COMPLETE
850,1.9461046777068818,2023-12-07 13:37:48.005159,2023-12-07 13:37:48.262169,0 days 00:00:00.257010,48,8,60,120,48,COMPLETE
851,3.72541063760457,2023-12-07 13:37:48.263157,2023-12-07 13:37:48.514585,0 days 00:00:00.251428,48,20,60,120,44,COMPLETE
852,3.4204992284223095,2023-12-07 13:37:48.515569,2023-12-07 13:37:48.759131,0 days 00:00:00.243562,52,20,60,120,44,COMPLETE
853,2.2655809904369923,2023-12-07 13:37:48.760129,2023-12-07 13:37:49.002405,0 days 00:00:00.242276,52,24,64,96,40,COMPLETE
854,1.9428423007438453,2023-12-07 13:37:49.003348,2023-12-07 13:37:49.248121,0 days 00:00:00.244773,60,16,60,120,44,COMPLETE
855,3.518887517403897,2023-12-07 13:37:49.249346,2023-12-07 13:37:49.494739,0 days 00:00:00.245393,48,20,60,120,40,COMPLETE
856,2.919675075295665,2023-12-07 13:37:49.495755,2023-12-07 13:37:49.741228,0 days 00:00:00.245473,48,16,64,120,48,COMPLETE
857,3.1488483674352623,2023-12-07 13:37:49.742252,2023-12-07 13:37:49.986597,0 days 00:00:00.244345,48,24,60,120,44,COMPLETE
858,3.518887517403897,2023-12-07 13:37:49.987556,2023-12-07 13:37:50.232425,0 days 00:00:00.244869,48,20,60,120,40,COMPLETE
859,3.29128593075645,2023-12-07 13:37:50.233442,2023-12-07 13:37:50.487774,0 days 00:00:00.254332,52,20,64,120,44,COMPLETE
860,2.435665857709085,2023-12-07 13:37:50.488803,2023-12-07 13:37:50.735025,0 days 00:00:00.246222,32,24,60,120,44,COMPLETE
861,3.72541063760457,2023-12-07 13:37:50.736055,2023-12-07 13:37:50.979905,0 days 00:00:00.243850,48,20,60,120,44,COMPLETE
862,2.11513026140548,2023-12-07 13:37:50.980914,2023-12-07 13:37:51.226677,0 days 00:00:00.245763,48,48,60,120,48,COMPLETE
863,2.962927960716314,2023-12-07 13:37:51.227708,2023-12-07 13:37:51.470444,0 days 00:00:00.242736,52,16,64,120,44,COMPLETE
864,3.518887517403897,2023-12-07 13:37:51.471456,2023-12-07 13:37:51.715239,0 days 00:00:00.243783,48,20,60,120,40,COMPLETE
865,2.7813533036796723,2023-12-07 13:37:51.716251,2023-12-07 13:37:51.956901,0 days 00:00:00.240650,48,24,60,120,48,COMPLETE
866,2.8263322246693567,2023-12-07 13:37:51.957860,2023-12-07 13:37:52.207289,0 days 00:00:00.249429,56,20,60,120,44,COMPLETE
867,3.031618450200262,2023-12-07 13:37:52.208293,2023-12-07 13:37:52.452228,0 days 00:00:00.243935,52,20,64,120,40,COMPLETE
868,1.6474540910033921,2023-12-07 13:37:52.453234,2023-12-07 13:37:52.694954,0 days 00:00:00.241720,48,16,60,96,44,COMPLETE
869,2.8826829504719,2023-12-07 13:37:52.695894,2023-12-07 13:37:52.939107,0 days 00:00:00.243213,52,24,60,120,44,COMPLETE
870,1.0747364783292093,2023-12-07 13:37:52.940053,2023-12-07 13:37:53.181939,0 days 00:00:00.241886,48,20,40,120,48,COMPLETE
871,3.72541063760457,2023-12-07 13:37:53.182919,2023-12-07 13:37:53.428679,0 days 00:00:00.245760,48,20,60,120,44,COMPLETE
872,2.7827837626705114,2023-12-07 13:37:53.429688,2023-12-07 13:37:53.679999,0 days 00:00:00.250311,52,24,64,120,44,COMPLETE
873,3.518887517403897,2023-12-07 13:37:53.680947,2023-12-07 13:37:53.927795,0 days 00:00:00.246848,48,20,60,120,40,COMPLETE
874,1.8423647625789839,2023-12-07 13:37:53.928799,2023-12-07 13:37:54.170543,0 days 00:00:00.241744,68,16,60,240,48,COMPLETE
875,0.0,2023-12-07 13:37:54.171557,2023-12-07 13:37:54.413937,0 days 00:00:00.242380,4,20,64,120,44,COMPLETE
876,3.1488483674352623,2023-12-07 13:37:54.414901,2023-12-07 13:37:54.657683,0 days 00:00:00.242782,48,24,60,120,44,COMPLETE
877,3.518887517403897,2023-12-07 13:37:54.658676,2023-12-07 13:37:54.905060,0 days 00:00:00.246384,48,20,60,120,40,COMPLETE
878,2.8846247932408904,2023-12-07 13:37:54.906108,2023-12-07 13:37:55.148853,0 days 00:00:00.242745,48,16,60,120,44,COMPLETE
879,2.898044419288462,2023-12-07 13:37:55.149979,2023-12-07 13:37:55.393291,0 days 00:00:00.243312,52,20,64,120,52,COMPLETE
880,2.7813533036796723,2023-12-07 13:37:55.394276,2023-12-07 13:37:55.639797,0 days 00:00:00.245521,48,24,60,120,48,COMPLETE
881,3.72541063760457,2023-12-07 13:37:55.640833,2023-12-07 13:37:55.883932,0 days 00:00:00.243099,48,20,60,120,44,COMPLETE
882,1.7185958364091871,2023-12-07 13:37:55.884895,2023-12-07 13:37:56.128309,0 days 00:00:00.243414,52,16,60,72,40,COMPLETE
883,2.6721153895652816,2023-12-07 13:37:56.129444,2023-12-07 13:37:56.375027,0 days 00:00:00.245583,48,20,64,96,44,COMPLETE
884,2.7813533036796723,2023-12-07 13:37:56.376090,2023-12-07 13:37:56.620586,0 days 00:00:00.244496,48,24,60,120,48,COMPLETE
885,3.4204992284223095,2023-12-07 13:37:56.621629,2023-12-07 13:37:56.872668,0 days 00:00:00.251039,52,20,60,120,44,COMPLETE
886,3.5951189830896606,2023-12-07 13:37:56.873634,2023-12-07 13:37:57.117849,0 days 00:00:00.244215,48,20,64,120,44,COMPLETE
887,2.6267975552594667,2023-12-07 13:37:57.118862,2023-12-07 13:37:57.361031,0 days 00:00:00.242169,48,16,60,120,40,COMPLETE
888,2.4085507271512028,2023-12-07 13:37:57.362143,2023-12-07 13:37:57.608428,0 days 00:00:00.246285,56,24,60,120,48,COMPLETE
889,2.7978290763844424,2023-12-07 13:37:57.609713,2023-12-07 13:37:57.853423,0 days 00:00:00.243710,48,20,60,96,44,COMPLETE
890,3.2636058251633986,2023-12-07 13:37:57.854398,2023-12-07 13:37:58.096475,0 days 00:00:00.242077,48,20,64,120,40,COMPLETE
891,2.8826829504719,2023-12-07 13:37:58.097443,2023-12-07 13:37:58.342305,0 days 00:00:00.244862,52,24,60,120,44,COMPLETE
892,3.4204992284223095,2023-12-07 13:37:58.343355,2023-12-07 13:37:58.584355,0 days 00:00:00.241000,52,20,60,120,44,COMPLETE
893,3.333279823651054,2023-12-07 13:37:58.585491,2023-12-07 13:37:58.827416,0 days 00:00:00.241925,48,16,64,120,44,COMPLETE
894,2.7813533036796723,2023-12-07 13:37:58.828566,2023-12-07 13:37:59.072523,0 days 00:00:00.243957,48,24,60,120,48,COMPLETE
895,2.9086308256268953,2023-12-07 13:37:59.073572,2023-12-07 13:37:59.313223,0 days 00:00:00.239651,48,20,60,120,36,COMPLETE
896,3.333279823651054,2023-12-07 13:37:59.314360,2023-12-07 13:37:59.559902,0 days 00:00:00.245542,48,16,64,120,44,COMPLETE
897,3.2851158846911934,2023-12-07 13:37:59.560963,2023-12-07 13:37:59.812243,0 days 00:00:00.251280,52,20,60,120,40,COMPLETE
898,3.2619799142594803,2023-12-07 13:37:59.813244,2023-12-07 13:38:00.256926,0 days 00:00:00.443682,48,20,60,120,48,COMPLETE
899,1.5354335917179187,2023-12-07 13:38:00.257982,2023-12-07 13:38:00.508057,0 days 00:00:00.250075,44,12,64,96,44,COMPLETE
900,3.1488483674352623,2023-12-07 13:38:00.509042,2023-12-07 13:38:00.761204,0 days 00:00:00.252162,48,24,60,120,44,COMPLETE
901,2.418484104393531,2023-12-07 13:38:00.762192,2023-12-07 13:38:01.023392,0 days 00:00:00.261200,44,20,60,192,44,COMPLETE
902,2.289767740940479,2023-12-07 13:38:01.024697,2023-12-07 13:38:01.284602,0 days 00:00:00.259905,48,16,60,120,48,COMPLETE
903,3.2851158846911934,2023-12-07 13:38:01.285599,2023-12-07 13:38:01.538545,0 days 00:00:00.252946,52,20,60,120,40,COMPLETE
904,1.9107431869686264,2023-12-07 13:38:01.539594,2023-12-07 13:38:01.791133,0 days 00:00:00.251539,48,4,64,120,44,COMPLETE
905,2.6603066238347606,2023-12-07 13:38:01.792139,2023-12-07 13:38:02.043114,0 days 00:00:00.250975,52,24,60,120,40,COMPLETE
906,2.7472045205614077,2023-12-07 13:38:02.044089,2023-12-07 13:38:02.298431,0 days 00:00:00.254342,44,68,60,120,44,COMPLETE
907,3.2044027700674964,2023-12-07 13:38:02.299480,2023-12-07 13:38:02.549181,0 days 00:00:00.249701,48,20,64,120,48,COMPLETE
908,2.896934193855957,2023-12-07 13:38:02.550376,2023-12-07 13:38:02.806465,0 days 00:00:00.256089,36,20,60,120,44,COMPLETE
909,2.07266991452044,2023-12-07 13:38:02.807465,2023-12-07 13:38:03.078822,0 days 00:00:00.271357,44,24,60,96,44,COMPLETE
910,1.9387259282585607,2023-12-07 13:38:03.080119,2023-12-07 13:38:03.353675,0 days 00:00:00.273556,48,20,60,120,72,COMPLETE
911,3.031618450200262,2023-12-07 13:38:03.354723,2023-12-07 13:38:03.609044,0 days 00:00:00.254321,52,20,64,120,40,COMPLETE
912,2.7171627190136967,2023-12-07 13:38:03.610223,2023-12-07 13:38:03.864968,0 days 00:00:00.254745,48,32,60,120,44,COMPLETE
913,2.289767740940479,2023-12-07 13:38:03.866157,2023-12-07 13:38:04.118779,0 days 00:00:00.252622,48,16,60,120,48,COMPLETE
914,2.627552410254144,2023-12-07 13:38:04.119772,2023-12-07 13:38:04.374679,0 days 00:00:00.254907,44,24,44,120,44,COMPLETE
915,3.5951189830896606,2023-12-07 13:38:04.375687,2023-12-07 13:38:04.629200,0 days 00:00:00.253513,48,20,64,120,44,COMPLETE
916,2.822481509022883,2023-12-07 13:38:04.630193,2023-12-07 13:38:04.879942,0 days 00:00:00.249749,44,16,60,120,44,COMPLETE
917,3.031618450200262,2023-12-07 13:38:04.880900,2023-12-07 13:38:05.134554,0 days 00:00:00.253654,52,20,64,120,40,COMPLETE
918,2.7813533036796723,2023-12-07 13:38:05.135594,2023-12-07 13:38:05.386882,0 days 00:00:00.251288,48,24,60,120,48,COMPLETE
919,3.72541063760457,2023-12-07 13:38:05.388049,2023-12-07 13:38:05.637495,0 days 00:00:00.249446,48,20,60,120,44,COMPLETE
920,2.2309830824846784,2023-12-07 13:38:05.638473,2023-12-07 13:38:05.890038,0 days 00:00:00.251565,48,40,60,120,40,COMPLETE
921,2.460816692244353,2023-12-07 13:38:05.891039,2023-12-07 13:38:06.145276,0 days 00:00:00.254237,52,16,60,120,44,COMPLETE
922,2.6812343530790286,2023-12-07 13:38:06.146403,2023-12-07 13:38:06.411970,0 days 00:00:00.265567,44,20,64,96,48,COMPLETE
923,3.1488483674352623,2023-12-07 13:38:06.413066,2023-12-07 13:38:06.662835,0 days 00:00:00.249769,48,24,60,120,44,COMPLETE
924,3.518887517403897,2023-12-07 13:38:06.663783,2023-12-07 13:38:06.915174,0 days 00:00:00.251391,48,20,60,120,40,COMPLETE
925,2.9583274822791616,2023-12-07 13:38:06.916403,2023-12-07 13:38:07.167187,0 days 00:00:00.250784,44,24,60,120,44,COMPLETE
926,3.132334770385026,2023-12-07 13:38:07.168161,2023-12-07 13:38:07.421521,0 days 00:00:00.253360,52,20,64,120,48,COMPLETE
927,1.6474540910033921,2023-12-07 13:38:07.422583,2023-12-07 13:38:07.675339,0 days 00:00:00.252756,48,16,60,96,44,COMPLETE
928,1.1049689331463382,2023-12-07 13:38:07.676408,2023-12-07 13:38:07.929438,0 days 00:00:00.253030,48,20,12,120,44,COMPLETE
929,3.4051516641209774,2023-12-07 13:38:07.930397,2023-12-07 13:38:08.187419,0 days 00:00:00.257022,44,20,60,120,40,COMPLETE
930,1.8689828516417004,2023-12-07 13:38:08.188404,2023-12-07 13:38:08.442370,0 days 00:00:00.253966,52,24,32,120,44,COMPLETE
931,3.5951189830896606,2023-12-07 13:38:08.443336,2023-12-07 13:38:08.694890,0 days 00:00:00.251554,48,20,64,120,44,COMPLETE
932,1.6630813903333157,2023-12-07 13:38:08.695918,2023-12-07 13:38:08.945863,0 days 00:00:00.249945,56,16,60,120,48,COMPLETE
933,2.8310619794540477,2023-12-07 13:38:08.946820,2023-12-07 13:38:09.198267,0 days 00:00:00.251447,48,20,60,120,52,COMPLETE
934,2.8498162511245058,2023-12-07 13:38:09.199494,2023-12-07 13:38:09.458061,0 days 00:00:00.258567,44,24,64,120,44,COMPLETE
935,3.2851158846911934,2023-12-07 13:38:09.459233,2023-12-07 13:38:09.711900,0 days 00:00:00.252667,52,20,60,120,40,COMPLETE
936,1.7356951955837878,2023-12-07 13:38:09.712862,2023-12-07 13:38:09.964090,0 days 00:00:00.251228,24,24,60,120,48,COMPLETE
937,2.8846247932408904,2023-12-07 13:38:09.965128,2023-12-07 13:38:10.213894,0 days 00:00:00.248766,48,16,60,120,44,COMPLETE
938,2.54761494845267,2023-12-07 13:38:10.214950,2023-12-07 13:38:10.469960,0 days 00:00:00.255010,44,20,64,96,44,COMPLETE
939,3.518887517403897,2023-12-07 13:38:10.470977,2023-12-07 13:38:10.723970,0 days 00:00:00.252993,48,20,60,120,40,COMPLETE
940,2.7827837626705114,2023-12-07 13:38:10.724970,2023-12-07 13:38:10.974933,0 days 00:00:00.249963,52,24,64,120,44,COMPLETE
941,3.2619799142594803,2023-12-07 13:38:10.976016,2023-12-07 13:38:11.231329,0 days 00:00:00.255313,48,20,60,120,48,COMPLETE
942,2.153468138125578,2023-12-07 13:38:11.232472,2023-12-07 13:38:11.487151,0 days 00:00:00.254679,44,20,60,216,44,COMPLETE
943,2.3003811416222213,2023-12-07 13:38:11.488146,2023-12-07 13:38:11.739376,0 days 00:00:00.251230,48,44,60,120,40,COMPLETE
